,price,gain,cum_gain
0,861.5500,0.0,0.0
1,857.2300,-0.005014218559572789,-0.005014218559572789
2,873.6300,0.01913138830885524,0.014021240786953795
3,871.4800,-0.002460996073852749,0.011525738494573808
4,880.2300,0.010040391058888327,0.02168185247519014
5,877.5300,-0.003067380116560496,0.018547965875457047
6,887.1000,0.010905610064613233,0.02965585282339977
7,915.8900,0.03245406380340431,0.06307236956647906
8,903.8700,-0.013123846750155566,0.04912077070396385
9,909.1800,0.005874738623917096,0.055284081016772096
10,908.5300,-0.0007149299368661621,0.05452962683535491
11,906.9700,-0.0017170594256655757,0.05271893679995366
12,889.4200,-0.01935014388568538,0.03234867390168882
13,882.7900,-0.0074542960581052775,0.024653241251233252
14,873.3200,-0.010727353051121914,0.013661424177354876
15,881.2700,0.009103192415151298,0.022888979165457637
16,868.3100,-0.014706049224414807,0.007846323486739006
17,870.7600,0.0028215729405397217,0.01069003540131163
18,871.2180,0.0005259773071799003,0.01122163542452557
19,867.6300,-0.004118372209940526,0.007057048343102593
20,859.1000,-0.00983137973560155,-0.0028437119145724964
21,859.7000,0.0006984053078803663,-0.0021472926701873504
22,864.6400,0.005746190531580715,0.0035865591085834014
23,879.7300,0.017452350111028903,0.021101503104869204
24,890.2200,0.011924113080149602,0.033277232894202396
25,879.8100,-0.011693738626407046,0.02119435900412047
26,871.9800,-0.008899648787806375,0.012106087864894742
27,877.0000,0.0057570127755223535,0.01793279554291689
28,875.0400,-0.0022348916761687986,0.01565782601125879
29,886.2500,0.012810842932894539,0.028669258893854153
30,900.6200,0.016214386459802544,0.04534849979687778
31,900.6800,6.662077235676026e-05,0.04541814172131623
32,884.7400,-0.017697739485721835,0.026916603795484946
33,880.9300,-0.004306349888102786,0.022494341593639368
34,869.7900,-0.012645726675218221,0.00956415762288899
35,866.2000,-0.00412743305855427,0.005397249143984785
36,873.6500,0.008600785038097358,0.014044454761766613
37,877.0700,0.003914611114290703,0.01801404445476188
38,880.3700,0.003762527506356339,0.02184435029887999
39,887.8800,0.008530504219816657,0.030561197841100396
40,882.3100,-0.006273370275262479,0.024096105855725143
41,886.4300,0.004669560585281823,0.02887818466716964
42,893.4900,0.007964531886330629,0.037072717776101285
43,905.0900,0.0129827977929244,0.050536823167546964
44,905.2400,0.0001657293749792587,0.05071092797864322
45,905.9900,0.0008285095665237947,0.05158145203412462
46,920.2400,0.01572865042660515,0.06812140908827122
47,923.0000,0.002999217595409883,0.07132493761244275
48,924.6900,0.001830985915493017,0.07328651848412757
49,919.6080,-0.005495895921876636,0.06738784748418547
50,918.5500,-0.0011504902088715983,0.06615982821658638
51,910.6800,-0.008567851505089548,0.057025129127734886
52,896.5980,-0.015463170378178938,0.04068016946201613
53,910.7000,0.015728342021731134,0.05704834310254783
54,903.8000,-0.007576589436697145,0.049039521792118845
55,902.9000,-0.0009957955299844847,0.04799489292554119
56,887.7000,-0.016834643925130063,0.0303522720677849
57,885.3500,-0.002647290751379996,0.027624630027276487
58,882.2700,-0.0034788501722483097,0.024049677906099493
59,890.9200,0.009804254933297037,0.03408972201265161
60,887.7500,-0.0035581196964934664,0.030410307004816943
61,904.2200,0.018552520416784034,0.04952701526318851
62,906.5700,0.0025989250403663077,0.052254657303696925
63,905.0000,-0.001731802287743969,0.050432360280889134
64,896.5700,-0.009314917127071769,0.040647669897278256
65,890.6500,-0.00660294232463731,0.03377633335267832
66,892.6600,0.0022567787570875104,0.036109337821368465
67,890.4100,-0.0025205565388837854,0.033497765654924266
68,885.5100,-0.005503082849473813,0.02781034182577915
69,881.2500,-0.004810787004099322,0.02286576519064481
70,869.8100,-0.012981560283688005,0.009587371597701793
71,859.6600,-0.011669215115944835,-0.002193720619813124
72,856.9080,-0.0032012656166390814,-0.005387963554059486
73,865.6500,0.010201795291909939,0.004758864836631666
74,865.4200,-0.0002656962975798743,0.004491904126284015
75,869.3300,0.0045180374846896095,0.009030236202193807
76,873.7100,0.0050383628771582655,0.014114096686205176
77,870.2100,-0.004005905849767085,0.010051651093958643
78,866.3900,-0.004389745004079532,0.005617781904706655
79,850.1500,-0.018744445342166932,-0.013231965643317266
80,848.5500,-0.0018820208198553465,-0.015089083628344279
81,855.4300,0.008107948853927283,-0.007103476292728242
82,846.9000,-0.009971593233812203,-0.017004236550403333
83,860.3800,0.015916873302633156,-0.0013580175265509517
84,871.6340,0.013080266858829842,0.011704486100632636
85,879.5600,0.009093266210358856,0.02090418431895999
86,879.5800,2.273864204840545e-05,0.020927398293772936
87,888.0540,0.009634143568521263,0.030763159421972032
88,888.6700,0.0006936515121828014,0.03147814984620741
89,896.1900,0.008462083788132936,0.04020660437583436
90,893.0640,-0.003488099621732099,0.03657826011258778
91,889.0680,-0.004474483351697057,0.03194010794498291
92,887.7600,-0.0014712035524841662,0.030421913992223354
93,886.1100,-0.0018586104352527454,0.0285067610701643
94,903.3200,0.019421967927232553,0.048482386396610865
95,898.3900,-0.005457645131293521,0.04276014160524639
96,903.1100,0.005253842985785713,0.04823863966107603
97,886.5000,-0.018392000974410662,0.02895943357901461
98,886.8400,0.000383530738860724,0.029354071150832883
99,877.2300,-0.01083622750439765,0.018199756253264532
100,878.1700,0.0010715547803882002,0.019290813069467817
101,876.3900,-0.002026942391564245,0.017224769311125328
102,875.9100,-0.0005477013658303018,0.01666763391561721
103,887.0040,0.012665684830633343,0.029544425744298136
104,887.9900,0.0011116071629891072,0.030688874702571006
105,876.0900,-0.013401051813646524,0.01687655968893282
106,872.3500,-0.004268967800111871,0.012535546398932229
