,price,gain,cum_gain
0,23.9100,0.0,0.0
1,24.1500,0.010037641154328668,0.010037641154328668
2,24.2500,0.004140786749482461,0.014219991635299033
3,24.3600,0.0045360824742267805,0.018820577164366345
4,24.5000,0.0057471264367816325,0.024675867837724796
5,24.0800,-0.017142857142857213,0.007109995817649442
6,23.8400,-0.009966777408637809,-0.002927645336679224
7,24.2000,0.015100671140939574,0.012128816394813852
8,23.9400,-0.01074380165289248,0.0012547051442911416
9,24.0400,0.0041771094402672454,0.005437055625261357
10,24.0800,0.0016638935108152725,0.007109995817649444
11,24.1500,0.0029069767441860586,0.01003764115432867
12,24.0700,-0.003312629399585851,0.006691760769552496
13,24.0500,-0.0008309098462816608,0.005855290673358453
14,23.9230,-0.005280665280665382,0.0005437055625260633
15,24.0800,0.006562722066630441,0.007109995817649444
16,24.2700,0.007890365448505037,0.015056461731493076
17,24.2100,-0.0024721878862793045,0.012547051442910948
18,24.2800,0.0028913672036348734,0.015474696779590173
19,25.2400,0.039538714991762654,0.05562526139690499
20,25.3600,0.004754358161648218,0.0606440819740694
21,24.7000,-0.02602523659305994,0.03304056879966538
22,24.6500,-0.002024291497975737,0.0309493935591802
23,24.5900,-0.0024340770791074534,0.02843998327059807
24,25.0100,0.01708011386742585,0.04600585529067342
25,24.7100,-0.011995201919232335,0.033458803847762474
26,24.4600,-0.010117361392148928,0.023002927645336707
27,24.9900,0.021668029435813474,0.045169385194479224
28,24.9200,-0.002801120448179141,0.042241739857800144
29,25.1000,0.007223113964686986,0.04976997072354668
30,25.4650,0.014541832669322645,0.06503554997908823
31,25.0000,-0.01826035735322992,0.045587620242576316
32,24.1850,-0.03260000000000005,0.01150146382266827
33,24.1950,0.0004134794293984521,0.011919698870765365
34,23.5800,-0.02541847489150659,-0.013801756587202094
35,23.8800,0.0127226463104326,-0.0012547051442911503
36,24.0050,0.005234505862646567,0.003973232956921731
37,24.0500,0.0018746094563633288,0.00585529067335844
38,24.2300,0.007484407484407473,0.013383521539104978
39,23.8860,-0.014197276104003351,-0.0010037641154329226
40,23.7200,-0.0069496776354349985,-0.007946465913843645
41,23.7620,0.001770657672849983,-0.0061898787118360495
42,24.0600,0.012541031899671672,0.006273525721455387
43,23.1850,-0.03636741479634248,-0.030322040987034785
44,23.1350,-0.0021565667457406584,-0.03241321622751982
45,23.2500,0.00497082342770687,-0.02760351317440403
46,23.9900,0.031827956989247244,0.003345880384776165
47,23.9000,-0.0037515631513130414,-0.00041823504809710386
48,23.9400,0.0016736401673641298,0.0012547051442911312
49,24.2500,0.012949039264828684,0.014219991635299023
50,24.1500,-0.004123711340206244,0.010037641154328657
51,23.2440,-0.03751552795031051,-0.02785445420326226
52,23.0400,-0.008776458440887999,-0.036386449184441706
53,22.7700,-0.011718749999999983,-0.04767879548306152
54,22.7500,-0.0008783487044356422,-0.04851526557925556
55,22.9300,0.0079120879120879,-0.04098703471350902
56,23.0600,0.0056694286960313565,-0.03554997908824767
57,23.2600,0.008673026886383472,-0.027185278126306937
58,23.2400,-0.0008598452278591197,-0.028021748222501128
59,23.3800,0.006024096385542193,-0.022166457549142676
60,23.3350,-0.0019247219846021452,-0.024048515265579235
61,23.2000,-0.005785301049925072,-0.029694688414889214
62,23.2200,0.000862068965517223,-0.02885821831869517
63,22.9240,-0.012747631352282488,-0.04123797574236725
64,22.8000,-0.005409178153899789,-0.046424090338770374
65,22.7000,-0.004385964912280764,-0.050606440819740736
66,22.4500,-0.011013215859030838,-0.061062317022166496
67,22.5100,0.002672605790645981,-0.058552906733584216
68,22.6400,0.005775211017325589,-0.05311585110832286
69,22.5200,-0.005300353356890503,-0.05813467168548727
70,22.5700,0.002220248667850831,-0.05604349644500209
71,22.0300,-0.02392556490917143,-0.0786281890422417
72,21.9150,-0.005220154334997821,-0.08343789209535764
73,22.2800,0.01665525895505371,-0.06817231283981594
74,22.5230,0.010906642728904781,-0.05800920117105816
75,22.1700,-0.015672867735203926,-0.07277289836888325
76,22.2600,0.0040595399188091946,-0.06900878293600998
77,22.4400,0.008086253369272224,-0.06148055207026344
78,22.2750,-0.007352941176470708,-0.06838143036386456
79,22.1910,-0.003771043771043755,-0.0718946047678796
80,22.2850,0.004235951511874237,-0.06796319531576746
81,22.0600,-0.010096477451200422,-0.0773734838979507
82,21.9800,-0.003626473254759669,-0.08071936428272689
83,22.0670,0.003958143767060953,-0.07708071936428273
84,22.6350,0.025739792450265166,-0.05332496863237134
85,22.6000,-0.0015462778882262046,-0.05478879130071096
86,22.6700,0.0030973451327433754,-0.051861145964031734
87,22.9100,0.01058667842964263,-0.041823504809703066
88,22.9850,0.0032736796158882274,-0.03868674194897537
89,22.8100,-0.0076136610833152365,-0.04600585529067343
90,22.6300,-0.007891275756247249,-0.05353408615641997
91,23.4400,0.03579319487406108,-0.019657047260560404
92,23.3900,-0.0021331058020478116,-0.021748222501045585
93,23.7400,0.01496365968362539,-0.007109995817649605
94,23.9000,0.006739679865206409,-0.0004182350480971108
95,23.9150,0.0006276150627615301,0.0002091175240484588
96,23.7690,-0.0061049550491323774,-0.00589711417816822
97,23.6200,-0.00626866927510612,-0.012128816394813864
98,23.7050,0.0035986452159185987,-0.008573818485989218
99,23.7000,-0.00021092596498624785,-0.008782936010037691
100,23.4100,-0.012236286919831188,-0.02091175240485154
101,22.9800,-0.018368218709952998,-0.03889585947302384
102,22.9210,-0.002567449956483945,-0.04136344625679637
103,22.8300,-0.00397015837005371,-0.04516938519447939
104,22.8850,0.002409110819097822,-0.042869092429945584
