,alpha,beta,l1,l2,cum_gain
432,1.0,0.05,0.05,0.05,0.07098099721950743
433,1.0,0.05,0.05,0.1,0.3536722125597878
434,1.0,0.05,0.05,0.5,-0.3987130560253672
435,1.0,0.05,0.05,1.0,-0.5734609127311238
436,1.0,0.05,0.05,1.5,-0.6055130833533989
437,1.0,0.05,0.05,2.0,-0.6332106029132044
438,1.0,0.05,0.1,0.05,0.2797708577039818
439,1.0,0.05,0.1,0.1,0.14119454364221604
440,1.0,0.05,0.1,0.5,-0.4517950311196953
441,1.0,0.05,0.1,1.0,-0.594975099551154
442,1.0,0.05,0.1,1.5,-0.618304642865223
443,1.0,0.05,0.1,2.0,-0.6113128101586807
444,1.0,0.05,0.5,0.05,-0.3752417077308871
445,1.0,0.05,0.5,0.1,-0.3651932682137278
446,1.0,0.05,0.5,0.5,-0.5559504380696986
447,1.0,0.05,0.5,1.0,-0.5379581533964173
448,1.0,0.05,0.5,1.5,-0.6542192398486347
449,1.0,0.05,0.5,2.0,-0.6453217938272445
450,1.0,0.05,1.0,0.05,-0.5461142203858285
451,1.0,0.05,1.0,0.1,-0.5577831674355488
452,1.0,0.05,1.0,0.5,-0.6473580041068525
453,1.0,0.05,1.0,1.0,-0.6183512196518786
454,1.0,0.05,1.0,1.5,-0.6580370260794631
455,1.0,0.05,1.0,2.0,-0.6822194730927875
456,1.0,0.05,1.5,0.05,-0.5874730833044605
457,1.0,0.05,1.5,0.1,-0.5844186786523888
458,1.0,0.05,1.5,0.5,-0.6061431781141835
459,1.0,0.05,1.5,1.0,-0.6689738679871272
460,1.0,0.05,1.5,1.5,-0.6879883797031766
461,1.0,0.05,1.5,2.0,-0.6496182246136128
462,1.0,0.05,2.0,0.05,-0.6711780589333884
463,1.0,0.05,2.0,0.1,-0.668756878978013
464,1.0,0.05,2.0,0.5,-0.6802152282967637
465,1.0,0.05,2.0,1.0,-0.717016905397454
466,1.0,0.05,2.0,1.5,-0.7016575153989406
467,1.0,0.05,2.0,2.0,-0.6549849702350716
468,1.0,0.1,0.05,0.05,0.3536722125597878
469,1.0,0.1,0.05,0.1,-0.13603074956785963
470,1.0,0.1,0.05,0.5,-0.42067581667789417
