,alpha,beta,l1,l2,cum_gain
514,1.0,0.5,0.1,1.5,1.2561005086510637
515,1.0,0.5,0.1,2.0,1.4766636018249426
516,1.0,0.5,0.5,0.05,1.116162457226367
517,1.0,0.5,0.5,0.1,0.9805874839758635
518,1.0,0.5,0.5,0.5,0.8025963164589737
519,1.0,0.5,0.5,1.0,1.3263869698126485
520,1.0,0.5,0.5,1.5,1.4303352500288056
521,1.0,0.5,0.5,2.0,1.494112792833547
522,1.0,0.5,1.0,0.05,0.9276532612189313
523,1.0,0.5,1.0,0.1,0.9768891184003707
524,1.0,0.5,1.0,0.5,1.0009765218536042
525,1.0,0.5,1.0,1.0,1.5190039185518696
526,1.0,0.5,1.0,1.5,1.6140764753650865
527,1.0,0.5,1.0,2.0,1.5124334815443155
528,1.0,0.5,1.5,0.05,1.02898609398367
529,1.0,0.5,1.5,0.1,0.9513354485939158
530,1.0,0.5,1.5,0.5,1.3995254549411371
531,1.0,0.5,1.5,1.0,1.521709936611547
532,1.0,0.5,1.5,1.5,1.4404518524666259
533,1.0,0.5,1.5,2.0,1.414304202120796
534,1.0,0.5,2.0,0.05,0.9499218359612035
535,1.0,0.5,2.0,0.1,1.0142734358800098
536,1.0,0.5,2.0,0.5,1.3936741572127342
537,1.0,0.5,2.0,1.0,1.3747746960777596
538,1.0,0.5,2.0,1.5,1.4863396423269706
539,1.0,0.5,2.0,2.0,1.5043921670985216
540,1.0,1.0,0.05,0.05,0.40341580952718686
541,1.0,1.0,0.05,0.1,0.5547842150733366
542,1.0,1.0,0.05,0.5,0.6591892950876309
543,1.0,1.0,0.05,1.0,1.323979200312304
544,1.0,1.0,0.05,1.5,1.4273972253333906
545,1.0,1.0,0.05,2.0,1.383578143169499
546,1.0,1.0,0.1,0.05,0.39678793742046886
547,1.0,1.0,0.1,0.1,0.44350565384959517
548,1.0,1.0,0.1,0.5,0.6308978210246055
549,1.0,1.0,0.1,1.0,1.2561005086510637
550,1.0,1.0,0.1,1.5,1.4766636018249426
551,1.0,1.0,0.1,2.0,1.383578143169499
552,1.0,1.0,0.5,0.05,0.8066590752898831
553,1.0,1.0,0.5,0.1,0.7381856122672212
554,1.0,1.0,0.5,0.5,1.3263869698126485
555,1.0,1.0,0.5,1.0,1.4303352500288056
556,1.0,1.0,0.5,1.5,1.494112792833547
557,1.0,1.0,0.5,2.0,1.5750889762574447
558,1.0,1.0,1.0,0.05,1.0086496665715659
559,1.0,1.0,1.0,0.1,1.045382951734201
560,1.0,1.0,1.0,0.5,1.5190039185518696
561,1.0,1.0,1.0,1.0,1.6140764753650865
562,1.0,1.0,1.0,1.5,1.5124334815443155
563,1.0,1.0,1.0,2.0,1.6082384536461618
564,1.0,1.0,1.5,0.05,1.4025769026096302
565,1.0,1.0,1.5,0.1,1.4378825533669095
566,1.0,1.0,1.5,0.5,1.521709936611547
567,1.0,1.0,1.5,1.0,1.4404518524666259
568,1.0,1.0,1.5,1.5,1.414304202120796
569,1.0,1.0,1.5,2.0,1.54192682600288
570,1.0,1.0,2.0,0.05,1.2724193558691528
571,1.0,1.0,2.0,0.1,1.2792436623563972
572,1.0,1.0,2.0,0.5,1.3747746960777596
573,1.0,1.0,2.0,1.0,1.4863396423269706
574,1.0,1.0,2.0,1.5,1.5043921670985216
575,1.0,1.0,2.0,2.0,1.5738404943543407
576,1.0,1.5,0.05,0.05,0.6713419466623098
577,1.0,1.5,0.05,0.1,0.6729809431098022
578,1.0,1.5,0.05,0.5,1.323979200312304
579,1.0,1.5,0.05,1.0,1.4273972253333906
580,1.0,1.5,0.05,1.5,1.383578143169499
581,1.0,1.5,0.05,2.0,1.4336082244765724
582,1.0,1.5,0.1,0.05,0.699000724648171
583,1.0,1.5,0.1,0.1,0.7310597402973449
584,1.0,1.5,0.1,0.5,1.2561005086510637
585,1.0,1.5,0.1,1.0,1.4766636018249426
586,1.0,1.5,0.1,1.5,1.383578143169499
587,1.0,1.5,0.1,2.0,1.472819975925336
588,1.0,1.5,0.5,0.05,1.3263869698126485
589,1.0,1.5,0.5,0.1,1.4260422088121878
590,1.0,1.5,0.5,0.5,1.4303352500288056
591,1.0,1.5,0.5,1.0,1.494112792833547
592,1.0,1.5,0.5,1.5,1.5750889762574447
593,1.0,1.5,0.5,2.0,1.5764097618427158
594,1.0,1.5,1.0,0.05,1.5190039185518696
595,1.0,1.5,1.0,0.1,1.5190039185518696
596,1.0,1.5,1.0,0.5,1.6140764753650865
597,1.0,1.5,1.0,1.0,1.5124334815443155
598,1.0,1.5,1.0,1.5,1.6082384536461618
599,1.0,1.5,1.0,2.0,1.562260684024985
600,1.0,1.5,1.5,0.05,1.4967571511733806
601,1.0,1.5,1.5,0.1,1.465754057050614
602,1.0,1.5,1.5,0.5,1.4404518524666259
603,1.0,1.5,1.5,1.0,1.414304202120796
604,1.0,1.5,1.5,1.5,1.54192682600288
605,1.0,1.5,1.5,2.0,1.594976598135152
606,1.0,1.5,2.0,0.05,1.3747746960777596
607,1.0,1.5,2.0,0.1,1.3420385817987805
608,1.0,1.5,2.0,0.5,1.4863396423269706
609,1.0,1.5,2.0,1.0,1.5043921670985216
610,1.0,1.5,2.0,1.5,1.5738404943543407
611,1.0,1.5,2.0,2.0,1.6589957846681351
612,1.0,2.0,0.05,0.05,1.4376832241150754
613,1.0,2.0,0.05,0.1,1.4376832241150754
614,1.0,2.0,0.05,0.5,1.4273972253333906
615,1.0,2.0,0.05,1.0,1.383578143169499
616,1.0,2.0,0.05,1.5,1.4336082244765724
617,1.0,2.0,0.05,2.0,1.4459139704547708
618,1.0,2.0,0.1,0.05,1.2368326765552082
619,1.0,2.0,0.1,0.1,1.4376832241150754
620,1.0,2.0,0.1,0.5,1.4766636018249426
621,1.0,2.0,0.1,1.0,1.383578143169499
622,1.0,2.0,0.1,1.5,1.472819975925336
623,1.0,2.0,0.1,2.0,1.4459139704547708
624,1.0,2.0,0.5,0.05,1.4179797726827046
625,1.0,2.0,0.5,0.1,1.4179797726827046
626,1.0,2.0,0.5,0.5,1.494112792833547
627,1.0,2.0,0.5,1.0,1.5750889762574447
628,1.0,2.0,0.5,1.5,1.5764097618427158
629,1.0,2.0,0.5,2.0,1.5171560268438016
630,1.0,2.0,1.0,0.05,1.6140764753650865
631,1.0,2.0,1.0,0.1,1.6140764753650865
632,1.0,2.0,1.0,0.5,1.5124334815443155
633,1.0,2.0,1.0,1.0,1.6082384536461618
634,1.0,2.0,1.0,1.5,1.562260684024985
635,1.0,2.0,1.0,2.0,1.6281143081512022
636,1.0,2.0,1.5,0.05,1.4404518524666259
637,1.0,2.0,1.5,0.1,1.4404518524666259
638,1.0,2.0,1.5,0.5,1.414304202120796
639,1.0,2.0,1.5,1.0,1.54192682600288
640,1.0,2.0,1.5,1.5,1.594976598135152
641,1.0,2.0,1.5,2.0,1.5736995132470666
642,1.0,2.0,2.0,0.05,1.5091380701972676
643,1.0,2.0,2.0,0.1,1.5091380701972676
644,1.0,2.0,2.0,0.5,1.5043921670985216
645,1.0,2.0,2.0,1.0,1.5738404943543407
646,1.0,2.0,2.0,1.5,1.6589957846681351
647,1.0,2.0,2.0,2.0,1.590799319313451
648,1.5,0.05,0.05,0.05,1.4797343205746567
649,1.5,0.05,0.05,0.1,1.2114860546002009
650,1.5,0.05,0.05,0.5,1.0654338117014959
651,1.5,0.05,0.05,1.0,1.0295876999191877
652,1.5,0.05,0.05,1.5,0.9807675745619501
653,1.5,0.05,0.05,2.0,1.492906495265584
654,1.5,0.05,0.1,0.05,0.7354997814356287
655,1.5,0.05,0.1,0.1,0.7133544512501327
656,1.5,0.05,0.1,0.5,1.0044361595779663
657,1.5,0.05,0.1,1.0,1.051503896298953
658,1.5,0.05,0.1,1.5,1.0124971574969635
659,1.5,0.05,0.1,2.0,1.492906495265584
660,1.5,0.05,0.5,0.05,1.445126722582567
661,1.5,0.05,0.5,0.1,1.5345979613689151
662,1.5,0.05,0.5,0.5,1.467904922728793
663,1.5,0.05,0.5,1.0,1.1109674808557504
664,1.5,0.05,0.5,1.5,1.3704784036510942
665,1.5,0.05,0.5,2.0,1.6056153664034172
666,1.5,0.05,1.0,0.05,1.352078268259265
667,1.5,0.05,1.0,0.1,1.6293532064364484
668,1.5,0.05,1.0,0.5,1.1175187094014882
669,1.5,0.05,1.0,1.0,0.9143521490601785
670,1.5,0.05,1.0,1.5,1.3977426491798215
671,1.5,0.05,1.0,2.0,1.455032920342554
672,1.5,0.05,1.5,0.05,1.9264978486009818
673,1.5,0.05,1.5,0.1,2.041250313592379
674,1.5,0.05,1.5,0.5,1.3761453851695855
675,1.5,0.05,1.5,1.0,0.9715426961049227
676,1.5,0.05,1.5,1.5,1.442291653217681
677,1.5,0.05,1.5,2.0,1.419210870599097
678,1.5,0.05,2.0,0.05,1.3219182874916453
679,1.5,0.05,2.0,0.1,1.2350570707718271
680,1.5,0.05,2.0,0.5,0.9021499550586555
681,1.5,0.05,2.0,1.0,1.0397683474054613
682,1.5,0.05,2.0,1.5,1.4390957489972456
683,1.5,0.05,2.0,2.0,1.4991833932023166
684,1.5,0.1,0.05,0.05,1.3733056764781801
685,1.5,0.1,0.05,0.1,0.8233918852109875
686,1.5,0.1,0.05,0.5,1.1881480941015066
687,1.5,0.1,0.05,1.0,0.8713698129331096
688,1.5,0.1,0.05,1.5,1.0187092318669424
689,1.5,0.1,0.05,2.0,1.4992642497615547
690,1.5,0.1,0.1,0.05,0.7769723337246751
691,1.5,0.1,0.1,0.1,0.32794231299225424
692,1.5,0.1,0.1,0.5,1.0397230681121836
693,1.5,0.1,0.1,1.0,0.9618975973763423
694,1.5,0.1,0.1,1.5,1.0510465958347284
695,1.5,0.1,0.1,2.0,1.492906495265584
696,1.5,0.1,0.5,0.05,1.5464957807168862
697,1.5,0.1,0.5,0.1,1.696395696647256
698,1.5,0.1,0.5,0.5,1.3818638944630697
699,1.5,0.1,0.5,1.0,1.0063135959618499
700,1.5,0.1,0.5,1.5,1.3704784036510942
701,1.5,0.1,0.5,2.0,1.5363469317126797
702,1.5,0.1,1.0,0.05,1.5777864107346906
703,1.5,0.1,1.0,0.1,1.6206034428997038
704,1.5,0.1,1.0,0.5,1.2412056403467426
705,1.5,0.1,1.0,1.0,0.9380240128937513
706,1.5,0.1,1.0,1.5,1.3977426491798215
707,1.5,0.1,1.0,2.0,1.455032920342554
708,1.5,0.1,1.5,0.05,2.035744426548557
709,1.5,0.1,1.5,0.1,1.9489987383947704
710,1.5,0.1,1.5,0.5,1.2242065069204364
711,1.5,0.1,1.5,1.0,1.0363956664026468
712,1.5,0.1,1.5,1.5,1.4120448922124345
713,1.5,0.1,1.5,2.0,1.4271407260548237
714,1.5,0.1,2.0,0.05,1.235731136937768
715,1.5,0.1,2.0,0.1,1.2318179224190302
716,1.5,0.1,2.0,0.5,0.8385586305702616
717,1.5,0.1,2.0,1.0,0.9687963989852353
718,1.5,0.1,2.0,1.5,1.4638031505057654
719,1.5,0.1,2.0,2.0,1.4991833932023166
720,1.5,0.5,0.05,0.05,1.0558141981250235
721,1.5,0.5,0.05,0.1,1.0340090407408375
722,1.5,0.5,0.05,0.5,1.2501927501439711
723,1.5,0.5,0.05,1.0,0.9312715835585786
724,1.5,0.5,0.05,1.5,1.4501275932097721
725,1.5,0.5,0.05,2.0,1.414304202120796
726,1.5,0.5,0.1,0.05,1.091983794574534
727,1.5,0.5,0.1,0.1,1.193303465826627
728,1.5,0.5,0.1,0.5,0.8771139378964949
729,1.5,0.5,0.1,1.0,0.8459986488670963
730,1.5,0.5,0.1,1.5,1.4501275932097721
731,1.5,0.5,0.1,2.0,1.4145393129077128
732,1.5,0.5,0.5,0.05,1.6368587121648592
733,1.5,0.5,0.5,0.1,1.5761561776963586
734,1.5,0.5,0.5,0.5,1.1432595906986533
735,1.5,0.5,0.5,1.0,1.0631664880708969
736,1.5,0.5,0.5,1.5,1.4537309478033418
737,1.5,0.5,0.5,2.0,1.5325069036418093
738,1.5,0.5,1.0,0.05,1.3349508910964616
739,1.5,0.5,1.0,0.1,1.4396283681653144
740,1.5,0.5,1.0,0.5,0.9309545510513004
741,1.5,0.5,1.0,1.0,1.3307332802602805
742,1.5,0.5,1.0,1.5,1.3654285594132098
743,1.5,0.5,1.0,2.0,1.4775442820249243
744,1.5,0.5,1.5,0.05,1.5979060626772983
745,1.5,0.5,1.5,0.1,1.5517972279485204
746,1.5,0.5,1.5,0.5,0.9691777039556981
747,1.5,0.5,1.5,1.0,1.4255145216343066
748,1.5,0.5,1.5,1.5,1.4614803928382016
749,1.5,0.5,1.5,2.0,1.419540201154166
750,1.5,0.5,2.0,0.05,1.0154839995454277
751,1.5,0.5,2.0,0.1,1.017465284944952
752,1.5,0.5,2.0,0.5,0.7724852595093272
753,1.5,0.5,2.0,1.0,1.3276894887955586
754,1.5,0.5,2.0,1.5,1.4317494917837394
755,1.5,0.5,2.0,2.0,1.4221974115121376
756,1.5,1.0,0.05,0.05,1.0919319965984409
757,1.5,1.0,0.05,0.1,1.1820125912436534
758,1.5,1.0,0.05,0.5,0.8885790970079819
759,1.5,1.0,0.05,1.0,1.279307678658183
760,1.5,1.0,0.05,1.5,1.4968377103976356
761,1.5,1.0,0.05,2.0,1.4060115200894383
762,1.5,1.0,0.1,0.05,1.0105514919885765
763,1.5,1.0,0.1,0.1,1.039173615361705
764,1.5,1.0,0.1,0.5,0.8761699117817637
765,1.5,1.0,0.1,1.0,1.2667012306041057
766,1.5,1.0,0.1,1.5,1.4992642497615547
767,1.5,1.0,0.1,2.0,1.4060115200894383
768,1.5,1.0,0.5,0.05,1.0796957187921585
769,1.5,1.0,0.5,0.1,1.3262794383158072
770,1.5,1.0,0.5,0.5,0.9678813538723591
771,1.5,1.0,0.5,1.0,1.3892386731889634
772,1.5,1.0,0.5,1.5,1.5260645848056795
773,1.5,1.0,0.5,2.0,1.5053729509896008
774,1.5,1.0,1.0,0.05,1.009309677759867
775,1.5,1.0,1.0,0.1,0.9643961086972612
776,1.5,1.0,1.0,0.5,1.0862422694571052
777,1.5,1.0,1.0,1.0,1.4067583733257856
778,1.5,1.0,1.0,1.5,1.4775442820249243
779,1.5,1.0,1.0,2.0,1.5462481009991678
780,1.5,1.0,1.5,0.05,1.0290309017927628
781,1.5,1.0,1.5,0.1,1.035906122467026
782,1.5,1.0,1.5,0.5,1.1530674129251905
783,1.5,1.0,1.5,1.0,1.4800099063684284
784,1.5,1.0,1.5,1.5,1.391809280088596
785,1.5,1.0,1.5,2.0,1.4417261132541188
786,1.5,1.0,2.0,0.05,0.8661930265256015
787,1.5,1.0,2.0,0.1,0.8014888965928694
788,1.5,1.0,2.0,0.5,1.2160282064349628
789,1.5,1.0,2.0,1.0,1.498161337399089
790,1.5,1.0,2.0,1.5,1.453506284809665
791,1.5,1.0,2.0,2.0,1.4521547350621646
792,1.5,1.5,0.05,0.05,1.0091644688540984
793,1.5,1.5,0.05,0.1,0.9188337767922843
794,1.5,1.5,0.05,0.5,1.0254059461543992
795,1.5,1.5,0.05,1.0,1.492906495265584
796,1.5,1.5,0.05,1.5,1.414304202120796
797,1.5,1.5,0.05,2.0,1.5631483461165183
798,1.5,1.5,0.1,0.05,1.0576540607789036
799,1.5,1.5,0.1,0.1,0.9069635884923154
800,1.5,1.5,0.1,0.5,0.9796823767356297
801,1.5,1.5,0.1,1.0,1.492906495265584
802,1.5,1.5,0.1,1.5,1.414304202120796
803,1.5,1.5,0.1,2.0,1.477488386528185
804,1.5,1.5,0.5,0.05,1.0640827358992857
805,1.5,1.5,0.5,0.1,1.0338536360373232
806,1.5,1.5,0.5,0.5,1.3704784036510942
807,1.5,1.5,0.5,1.0,1.6286441586843086
808,1.5,1.5,0.5,1.5,1.5053729509896008
809,1.5,1.5,0.5,2.0,1.5263348737140694
810,1.5,1.5,1.0,0.05,0.9417613837973394
811,1.5,1.5,1.0,0.1,0.9287543849514943
812,1.5,1.5,1.0,0.5,1.3438273195259618
813,1.5,1.5,1.0,1.0,1.4268952088488904
814,1.5,1.5,1.0,1.5,1.4775442820249243
815,1.5,1.5,1.0,2.0,1.483350006553573
816,1.5,1.5,1.5,0.05,0.9715426961049227
817,1.5,1.5,1.5,0.1,1.0735093111715217
818,1.5,1.5,1.5,0.5,1.442291653217681
819,1.5,1.5,1.5,1.0,1.453025669441585
820,1.5,1.5,1.5,1.5,1.4417261132541188
821,1.5,1.5,1.5,2.0,1.5094366724908614
822,1.5,1.5,2.0,0.05,0.9810729932023168
823,1.5,1.5,2.0,0.1,1.0156362550378295
824,1.5,1.5,2.0,0.5,1.4390957489972456
825,1.5,1.5,2.0,1.0,1.4991833932023166
826,1.5,1.5,2.0,1.5,1.4221974115121376
827,1.5,1.5,2.0,2.0,1.4521547350621646
828,1.5,2.0,0.05,0.05,0.9115699794453963
829,1.5,2.0,0.05,0.1,0.9591369245275229
830,1.5,2.0,0.05,0.5,1.4501275932097721
831,1.5,2.0,0.05,1.0,1.414304202120796
832,1.5,2.0,0.05,1.5,1.444494890853227
833,1.5,2.0,0.05,2.0,1.556683407731659
834,1.5,2.0,0.1,0.05,0.9339013128533614
835,1.5,2.0,0.1,0.1,0.9870545983821517
836,1.5,2.0,0.1,0.5,1.4501275932097721
837,1.5,2.0,0.1,1.0,1.4145393129077128
838,1.5,2.0,0.1,1.5,1.3791334701424622
839,1.5,2.0,0.1,2.0,1.556683407731659
840,1.5,2.0,0.5,0.05,1.1265608015208914
841,1.5,2.0,0.5,0.1,1.163882953153951
842,1.5,2.0,0.5,0.5,1.4537309478033418
843,1.5,2.0,0.5,1.0,1.5325069036418093
844,1.5,2.0,0.5,1.5,1.4931531518252008
845,1.5,2.0,0.5,2.0,1.555994887870015
846,1.5,2.0,1.0,0.05,1.288134903139826
847,1.5,2.0,1.0,0.1,1.3511302960993674
848,1.5,2.0,1.0,0.5,1.3654285594132098
849,1.5,2.0,1.0,1.0,1.4775442820249243
850,1.5,2.0,1.0,1.5,1.483350006553573
851,1.5,2.0,1.0,2.0,1.483350006553573
852,1.5,2.0,1.5,0.05,1.4965847633532496
853,1.5,2.0,1.5,0.1,1.382093494786959
854,1.5,2.0,1.5,0.5,1.4614803928382016
855,1.5,2.0,1.5,1.0,1.419540201154166
856,1.5,2.0,1.5,1.5,1.5094366724908614
857,1.5,2.0,1.5,2.0,1.473573088424154
858,1.5,2.0,2.0,0.05,1.2956024410276044
859,1.5,2.0,2.0,0.1,1.3106206545570176
860,1.5,2.0,2.0,0.5,1.4317494917837394
861,1.5,2.0,2.0,1.0,1.4221974115121376
862,1.5,2.0,2.0,1.5,1.4521547350621646
863,1.5,2.0,2.0,2.0,1.4395612407709375
864,2.0,0.05,0.05,0.05,1.4164892797817485
865,2.0,0.05,0.05,0.1,1.3346070037250135
866,2.0,0.05,0.05,0.5,1.7017967813392527
867,2.0,0.05,0.05,1.0,1.0983709495374425
868,2.0,0.05,0.05,1.5,1.1498111101229351
869,2.0,0.05,0.05,2.0,1.4115251940274698
870,2.0,0.05,0.1,0.05,0.7805101704964111
871,2.0,0.05,0.1,0.1,0.5836913149093909
872,2.0,0.05,0.1,0.5,1.6383137206743008
873,2.0,0.05,0.1,1.0,1.0983709495374425
874,2.0,0.05,0.1,1.5,1.1498111101229351
875,2.0,0.05,0.1,2.0,1.4115251940274698
876,2.0,0.05,0.5,0.05,1.6984934872393032
877,2.0,0.05,0.5,0.1,1.6245778905215598
878,2.0,0.05,0.5,0.5,1.5536322624596413
879,2.0,0.05,0.5,1.0,1.278638213550049
880,2.0,0.05,0.5,1.5,1.0790190205836343
881,2.0,0.05,0.5,2.0,1.603059529582111
882,2.0,0.05,1.0,0.05,1.2038328184310088
883,2.0,0.05,1.0,0.1,1.4095408088777197
884,2.0,0.05,1.0,0.5,1.324523799129127
885,2.0,0.05,1.0,1.0,0.886949838616918
886,2.0,0.05,1.0,1.5,1.321461650653319
887,2.0,0.05,1.0,2.0,1.4758696271819542
888,2.0,0.05,1.5,0.05,1.7800473336686238
889,2.0,0.05,1.5,0.1,1.8214584153627367
890,2.0,0.05,1.5,0.5,1.6308805919423868
891,2.0,0.05,1.5,1.0,0.8323607935940995
892,2.0,0.05,1.5,1.5,1.3065626626303046
893,2.0,0.05,1.5,2.0,1.4875006111984004
894,2.0,0.05,2.0,0.05,1.4597031506606442
895,2.0,0.05,2.0,0.1,1.6257942764198747
896,2.0,0.05,2.0,0.5,0.9141024747578552
897,2.0,0.05,2.0,1.0,0.7205934170710594
898,2.0,0.05,2.0,1.5,1.3140092491739277
899,2.0,0.05,2.0,2.0,1.467560160891352
900,2.0,0.1,0.05,0.05,1.449400290883585
901,2.0,0.1,0.05,0.1,1.3255381477146861
902,2.0,0.1,0.05,0.5,1.630984541182247
903,2.0,0.1,0.05,1.0,1.1052314862322716
904,2.0,0.1,0.05,1.5,1.181893903622832
905,2.0,0.1,0.05,2.0,1.4115251940274698
906,2.0,0.1,0.1,0.05,0.6752142741062824
907,2.0,0.1,0.1,0.1,0.6025388331406704
908,2.0,0.1,0.1,0.5,1.8419125687379305
909,2.0,0.1,0.1,1.0,1.1052314862322716
910,2.0,0.1,0.1,1.5,1.181893903622832
911,2.0,0.1,0.1,2.0,1.4115251940274698
912,2.0,0.1,0.5,0.05,1.8648068249581016
913,2.0,0.1,0.5,0.1,1.6537571449594186
914,2.0,0.1,0.5,0.5,1.6200044530735727
915,2.0,0.1,0.5,1.0,1.1578461440033285
916,2.0,0.1,0.5,1.5,1.3380888728546276
917,2.0,0.1,0.5,2.0,1.5617825566224786
918,2.0,0.1,1.0,0.05,1.3782275042629335
919,2.0,0.1,1.0,0.1,1.4222611290081484
920,2.0,0.1,1.0,0.5,1.2729477767176398
921,2.0,0.1,1.0,1.0,0.7956832176466097
922,2.0,0.1,1.0,1.5,1.2819986381985198
923,2.0,0.1,1.0,2.0,1.4758696271819542
924,2.0,0.1,1.5,0.05,1.8446822360960384
925,2.0,0.1,1.5,0.1,2.0173829214048
926,2.0,0.1,1.5,0.5,1.5236713479582351
927,2.0,0.1,1.5,1.0,0.7568278478186412
928,2.0,0.1,1.5,1.5,1.32621610792371
929,2.0,0.1,1.5,2.0,1.4875006111984004
930,2.0,0.1,2.0,0.05,1.5532905325308852
931,2.0,0.1,2.0,0.1,1.6362154314897044
932,2.0,0.1,2.0,0.5,0.9186259308112616
933,2.0,0.1,2.0,1.0,0.7563268688753333
934,2.0,0.1,2.0,1.5,1.3140092491739277
935,2.0,0.1,2.0,2.0,1.467560160891352
936,2.0,0.5,0.05,0.05,1.0570057984976065
937,2.0,0.5,0.05,0.1,1.3385360311331074
938,2.0,0.5,0.05,0.5,1.4788239816858715
939,2.0,0.5,0.05,1.0,0.9281695425283368
940,2.0,0.5,0.05,1.5,1.4888293074199943
941,2.0,0.5,0.05,2.0,1.438086707487304
942,2.0,0.5,0.1,0.05,0.5620387696302298
943,2.0,0.5,0.1,0.1,0.9587312373714302
944,2.0,0.5,0.1,0.5,1.5020793743301477
945,2.0,0.5,0.1,1.0,0.9191488592406872
946,2.0,0.5,0.1,1.5,1.4824980978568323
947,2.0,0.5,0.1,2.0,1.403242057367597
948,2.0,0.5,0.5,0.05,1.7080476613180207
949,2.0,0.5,0.5,0.1,1.7291211510211237
950,2.0,0.5,0.5,0.5,1.6096150987900288
951,2.0,0.5,0.5,1.0,0.9434727378676057
952,2.0,0.5,0.5,1.5,1.4702165357712085
953,2.0,0.5,0.5,2.0,1.4484563447723062
954,2.0,0.5,1.0,0.05,1.481225616718197
955,2.0,0.5,1.0,0.1,1.5865904725079265
956,2.0,0.5,1.0,0.5,1.017465284944952
957,2.0,0.5,1.0,1.0,0.8928791825608068
958,2.0,0.5,1.0,1.5,1.374269878626822
959,2.0,0.5,1.0,2.0,1.5517453782357764
960,2.0,0.5,1.5,0.05,2.0265930690883383
961,2.0,0.5,1.5,0.1,1.990103723324973
962,2.0,0.5,1.5,0.5,1.0258381517033874
963,2.0,0.5,1.5,1.0,0.982825117020414
964,2.0,0.5,1.5,1.5,1.3721627436222452
965,2.0,0.5,1.5,2.0,1.4759723694641167
966,2.0,0.5,2.0,0.05,1.1765958981656728
967,2.0,0.5,2.0,0.1,1.1712298111536825
968,2.0,0.5,2.0,0.5,0.8455977083612788
969,2.0,0.5,2.0,1.0,0.8671534864236672
970,2.0,0.5,2.0,1.5,1.4045379137704983
971,2.0,0.5,2.0,2.0,1.4804770995078584
972,2.0,1.0,0.05,0.05,1.630984541182247
973,2.0,1.0,0.05,0.1,1.629247190920478
974,2.0,1.0,0.05,0.5,1.0785733397955128
975,2.0,1.0,0.05,1.0,1.1060832527404905
976,2.0,1.0,0.05,1.5,1.4115251940274698
977,2.0,1.0,0.05,2.0,1.4955614207998116
978,2.0,1.0,0.1,0.05,1.8419125687379305
979,2.0,1.0,0.1,0.1,1.7046596830917138
980,2.0,1.0,0.1,0.5,1.1187182090830499
981,2.0,1.0,0.1,1.0,1.1442611032906482
982,2.0,1.0,0.1,1.5,1.4115251940274698
983,2.0,1.0,0.1,2.0,1.4955614207998116
984,2.0,1.0,0.5,0.05,1.6200044530735727
985,2.0,1.0,0.5,0.1,1.7332069677294175
986,2.0,1.0,0.5,0.5,1.2786292130038193
987,2.0,1.0,0.5,1.0,1.146927039655745
988,2.0,1.0,0.5,1.5,1.603059529582111
989,2.0,1.0,0.5,2.0,1.4859292682339156
990,2.0,1.0,1.0,0.05,1.2729477767176398
991,2.0,1.0,1.0,0.1,1.1472602702474217
992,2.0,1.0,1.0,0.5,0.8633350147723894
993,2.0,1.0,1.0,1.0,1.2553766360065155
994,2.0,1.0,1.0,1.5,1.4758696271819542
995,2.0,1.0,1.0,2.0,1.480991425076107
996,2.0,1.0,1.5,0.05,1.5236713479582351
997,2.0,1.0,1.5,0.1,1.3064204936415391
998,2.0,1.0,1.5,0.5,0.8409735420571126
999,2.0,1.0,1.5,1.0,1.343727379990476
1000,2.0,1.0,1.5,1.5,1.4875006111984004
1001,2.0,1.0,1.5,2.0,1.4964231356995221
1002,2.0,1.0,2.0,0.05,0.9186259308112616
1003,2.0,1.0,2.0,0.1,0.9337564598540926
1004,2.0,1.0,2.0,0.5,0.7260572203348815
1005,2.0,1.0,2.0,1.0,1.2466333922831694
1006,2.0,1.0,2.0,1.5,1.467560160891352
1007,2.0,1.0,2.0,2.0,1.492215501269827
1008,2.0,1.5,0.05,0.05,1.5438199488466293
1009,2.0,1.5,0.05,0.1,1.499608325486076
1010,2.0,1.5,0.05,0.5,0.9281695425283368
1011,2.0,1.5,0.05,1.0,1.4888293074199943
1012,2.0,1.5,0.05,1.5,1.438086707487304
1013,2.0,1.5,0.05,2.0,1.4807490342657095
1014,2.0,1.5,0.1,0.05,1.5243111076603666
1015,2.0,1.5,0.1,0.1,1.4567787481703995
1016,2.0,1.5,0.1,0.5,0.9191488592406872
1017,2.0,1.5,0.1,1.0,1.4824980978568323
1018,2.0,1.5,0.1,1.5,1.403242057367597
1019,2.0,1.5,0.1,2.0,1.4807490342657095
1020,2.0,1.5,0.5,0.05,1.3416280107975411
1021,2.0,1.5,0.5,0.1,1.4406985305481816
1022,2.0,1.5,0.5,0.5,0.9434727378676057
1023,2.0,1.5,0.5,1.0,1.4702165357712085
1024,2.0,1.5,0.5,1.5,1.4484563447723062
1025,2.0,1.5,0.5,2.0,1.5498200975921668
1026,2.0,1.5,1.0,0.05,0.9013151160865938
1027,2.0,1.5,1.0,0.1,0.8869308789428928
1028,2.0,1.5,1.0,0.5,0.8928791825608068
1029,2.0,1.5,1.0,1.0,1.374269878626822
1030,2.0,1.5,1.0,1.5,1.5517453782357764
1031,2.0,1.5,1.0,2.0,1.4104009053630404
1032,2.0,1.5,1.5,0.05,1.0429876321354101
1033,2.0,1.5,1.5,0.1,0.9816911473712666
