,DAY_NO,FTRL_OPG_CUMILATIVE_GAIN,FTRL_RDA_CUMILATIVE_GAIN,FTL_CUMILATIVE_GAIN,FTRL_EXP_RDA_CUMILATIVE_GAIN,FTRL_MOVING_RDA_CUMILATIVE_GAIN,SGD_CUMILATIVE_GAIN
558,559,0.9558527935355883,0.9648695997232207,0.4935626102292766,0.15848160886093818,0.22589941392839757,0.9252824741159428
559,560,0.9675003850427023,0.9898507127425157,0.5226631393298056,0.18105342978106023,0.24978480134035771,0.9627946200956474
560,561,0.961036981663032,0.9980221048516307,0.5141093474426804,0.17441868241969097,0.2427639450404785,0.951768322641007
561,562,0.9594379625977494,0.9926523328942122,0.5191358024691357,0.17831745148771222,0.2468896028661809,0.958247693310229
562,563,0.976488555367556,0.9772434220598809,0.5186948853615518,0.17797545420104363,0.2465277030569087,0.9576793274620515
563,564,0.9847024638292202,1.0276725847904198,0.5341269841269839,0.18994535923444175,0.2591941963814331,0.9775721321482587
564,565,1.0039580197311537,1.016699572529608,0.5557319223985887,0.20670322628119905,0.27692728703576713,1.0054220587089484
565,566,0.9985718502480957,1.0038588135009985,0.5391534391534388,0.1938441283024628,0.2633198542071352,0.9840515028174803
566,567,0.9821440333247672,0.9966212947757822,0.5374779541446205,0.19254453861312246,0.2619446349319011,0.9818917125944064
567,568,0.9773301443492839,0.9961543580838328,0.5432980599647264,0.19705890279714688,0.26672171241429316,0.9893941417903475
568,569,0.9665578053831669,0.9963878264298076,0.5432980599647264,0.19705890279714688,0.26672171241429316,0.9893941417903475
569,570,0.9806965002761954,0.9938196746240857,0.5041446208112873,0.1666895437409825,0.23458500935092844,0.9389232544721992
570,571,0.989953979075202,1.0010571933493018,0.5044091710758376,0.1668947421129836,0.23480214923649173,0.9392642739811056
571,572,0.996417382454872,1.0012906616952766,0.508641975308642,0.1701779160650015,0.23827638740550425,0.9447205861236083
572,573,0.9684261329226029,0.9970882314677318,0.4923280423280421,0.15752401645826616,0.22488609446243546,0.9236910497410462
573,574,1.0013154303285283,1.0066604336526952,0.5190476190476189,0.17824905203037839,0.24681722290432626,0.9581340201405933
574,575,1.0268829035934213,1.0159991674916837,0.5187830687830686,0.17804385365837727,0.24660008301876296,0.9577930006316869
575,576,1.0359552328164476,1.0337427617857622,0.5258377425044091,0.18351581024507363,0.25239047996711705,0.9668868542025245
576,577,1.068861362002008,1.0589573431510317,0.5432098765432097,0.19699050333981324,0.26664933245243877,0.9892804686207118
577,578,1.0987041072940782,1.0610585582648042,0.5374779541446206,0.19254453861312246,0.2619446349319011,0.9818917125944062
578,579,1.1085170348210256,1.0596577481889558,0.5373015873015873,0.19240773969845518,0.2617998750081924,0.9816643662551354
579,580,1.111260614901458,1.050319014349967,0.5369488536155201,0.19213414186912023,0.2615103551607746,0.9812096735765934
580,581,1.1488796423846945,1.0563891913453098,0.545679012345679,0.19890568814515694,0.2686759713843628,0.992463317370505
581,582,1.1968838779024527,1.0918763799334668,0.5616402116402116,0.21128598992255732,0.2817767444800137,1.013038161074525
582,583,1.1963115973948775,1.062692836686627,0.5537037037037036,0.20513003876252398,0.2752625479131154,1.0028075758073327
583,584,1.1797154626752038,1.1044836706161014,0.5793650793650793,0.2250342808466317,0.29632511681275303,1.0358864681712543
584,585,1.176887723696598,1.1035497972322024,0.5807760141093474,0.22612867216397092,0.2974831962024238,1.0377052388854218
585,586,1.1790085279305522,1.1012151137724553,0.5737213403880072,0.22065671557727476,0.2916927992540699,1.0286113853145844
586,587,1.2340989426744593,1.1388035174743847,0.5608465608465609,0.21067039480655397,0.28112532482332375,1.012015102547806
587,588,1.2933973023270056,1.1455740995076518,0.5611992945326278,0.21094399263588873,0.2814148446707414,1.0124697952263477
588,589,1.2849309171708232,1.1437063527398537,0.536331569664903,0.19165534566778436,0.26100369542779356,0.9804139613891455
589,590,1.319335074743859,1.1556132383845643,0.5089065255731924,0.17038311443700266,0.2384935272910675,0.9450616056325147
590,591,1.3598996636631426,1.1960032622381904,0.5124338624338624,0.17311909273035064,0.2413887257652443,0.9496085324179332
591,592,1.3862077352319564,1.1927347053945443,0.48112874779541454,0.14883728537688598,0.21569383930692354,0.9092545571973418
592,593,1.4201069394159551,1.1651854405695274,0.4723985890652557,0.14206573910084924,0.20852822308333538,0.8980009134034304
593,594,1.4421060753983221,1.2181827551057884,0.4764550264550265,0.14521211413819968,0.211857701328639,0.903229879206662
594,595,1.339617369203501,1.2006726291576846,0.4795414462081129,0.14760609514487927,0.21439099999354383,0.9072084401439033
595,596,1.4068603288435586,1.1427724793559546,0.41534391534391535,0.09781129020594304,0.16169838776352238,0.8244543726492817
596,597,1.3396173692035012,1.0545214445775115,0.37998236331569674,0.07038310781512795,0.13267402305989798,0.7788714316254586
597,598,1.4285564927925032,1.1322664037870924,0.43765432098765433,0.11511635291137007,0.18001051811269192,0.8532136845670554
598,599,1.3846928750648462,1.0921098482794411,0.4068783068783068,0.09124494230190745,0.15474991142549752,0.8135417483642765
599,600,1.2731318396469986,0.9847144091310712,0.36816578483245155,0.06121758053241165,0.12297510817140501,0.7636392268943056
600,601,1.2547851998453308,1.0587238748050565,0.37927689594356256,0.06983591215645824,0.1320949833650625,0.7779620462683746
601,602,1.3332717882812728,1.0809033676726543,0.4348324514991182,0.11292757027669159,0.1776943593333504,0.8495761431387203
602,603,1.3808720610878014,1.0972461518908845,0.44920634920634916,0.12407668182208526,0.18949229311562166,0.8681048697893018
603,604,1.4423753838724747,1.1201260497964067,0.4759259259259259,0.14480171739419745,0.21142342155751245,0.9025478401888489
604,605,1.4604022198610858,1.1633176938017293,0.5254850088183423,0.18324221241573893,0.2521009601196994,0.9664321615239827
605,606,1.438403083878719,1.1479087829673982,0.5205467372134039,0.1794118428050515,0.24804768225585158,0.9600664640243964
606,607,1.471494362640259,1.1647185038775778,0.5154320987654321,0.1754446742796966,0.24384964446829485,0.9534734201855392
607,608,1.4960182655678096,1.1360018973226875,0.5085537918871252,0.17010951660766768,0.23820400744364967,0.9446069129539726
608,609,1.5000915562393724,1.141605137626081,0.5211640211640213,0.17989063900638735,0.2485543419888325,0.9608621762118448
609,610,1.5247669451836339,1.19600326223819,0.5476190476190478,0.20041047620649846,0.27026833054516003,0.9949641271024856
610,611,1.5617127014814878,1.2277549572907516,0.5782186948853617,0.22414508790129362,0.2953841773086455,1.0344087169659935
611,612,1.5449314171858337,1.199271819081836,0.5731040564373898,0.22017791937593872,0.2911861395210888,1.0278156731271362
612,613,1.5457225108286579,1.1892326802049231,0.5707231040564376,0.21833113402792884,0.28923188055101945,1.0247464975469789
613,614,1.5137421295229987,1.1677535923752491,0.5432098765432101,0.1969905033398133,0.26664933245243877,0.9892804686207124
614,615,1.5251877396744977,1.1724229592947435,0.5538800705467375,0.2052668376771915,0.27540730783682427,1.0030349221466042
615,616,1.564506776900824,1.186197591707252,0.5592592592592593,0.20943920457454732,0.2798224855099441,1.0099689854943676
616,617,1.5881217637281086,1.178726604636061,0.5579365079365081,0.20841321271454172,0.27873678608212765,1.0082638879498356
617,618,1.6005099535391427,1.1913338953186958,0.5434744268077604,0.19719570171181441,0.26686647233800204,0.9896214881296188
618,619,1.612056554368449,1.2046415910392547,0.5603174603174605,0.21025999806255177,0.2806910450521972,1.0113330635299935
619,620,1.6575528547206586,1.25390341203992,0.587125220458554,0.23105343309199763,0.3026945534559424,1.0458897070991762
620,621,1.690374825008046,1.2592731839973381,0.6024691358024694,0.24295493866806211,0.31528866681861245,1.0656688386157478
621,622,1.6731895780011627,1.2041746543473049,0.5870370370370374,0.23098503363466397,0.30262217349408804,1.0457760339295408
622,623,1.6779361398581079,1.1911004269727208,0.5735449735449738,0.2205199166626073,0.291548039330361,1.0283840389753138
623,624,1.6633261551353118,1.198804882389887,0.5753968253968258,0.22195630526661514,0.29306801852930403,1.0307711755376587
624,625,1.6454171416041428,1.2086105529208249,0.5698412698412703,0.21764713945459185,0.2885080809324753,1.0236097658506242
625,626,1.6003921310817013,1.1686874657591484,0.545855379188713,0.1990424870598245,0.2688207313080717,0.9926906637097765
626,627,1.6703786708021915,1.1742907060625416,0.5453262786596124,0.19863209031582227,0.2683864515369452,0.9920086246919636
627,628,1.662551893272122,1.159115263574185,0.5103174603174606,0.17147750575434192,0.23965160668073843,0.9468803763466823
628,629,1.6003752993020668,1.096312278506986,0.4889770723104058,0.15492483707958554,0.22213565591196743,0.9193714692948985
629,630,1.5172936350258905,1.0353770402075848,0.4544973544973547,0.12818064926210745,0.19383509082688724,0.8749252599674302
630,631,1.6187892662222727,1.189466148550898,0.5235449735449739,0.1817374243543975,0.2505086009589022,0.9639313517920027
631,632,1.5198015701914398,1.0888412914357948,0.48447971781305144,0.15143646475556674,0.21844427785739184,0.9135741376434898
632,633,1.4093346004498386,1.086973544667997,0.4680776014109349,0.13871416569149778,0.2049816049524687,0.8924309280912924
633,634,1.436130793628054,1.1308655937112437,0.4795414462081131,0.14760609514487932,0.21439099999354402,0.9072084401439036
634,635,1.2883164059962444,1.0666617985681965,0.46984126984127017,0.14008215483817196,0.2064292041895573,0.8947043914840019
635,636,1.3271410711020677,1.0944445317391878,0.4849206349206351,0.15177846204223513,0.21880617766666383,0.914142503491667
636,637,1.3383674802892938,1.1556132383845639,0.5133156966490303,0.1738030873036879,0.2421125253837889,0.9507452641142884
637,638,1.4066334811529966,1.1567805801144375,0.5238095238095242,0.1819426227263986,0.2507257408444655,0.9642723713009093
638,639,1.3295151139801107,1.1065848857298737,0.48483245149911836,0.1517100625849015,0.21873379770480947,0.9140288303220317
639,640,1.3309241985049807,1.1191921764125081,0.4995590828924166,0.1631327719596301,0.23082125133449857,0.9330122496511553
640,641,1.3808886780103717,1.1684539974131736,0.527777777777778,0.18502059830641518,0.25398283912791453,0.9693876639345054
641,642,1.372994176834991,1.1446402261237525,0.5206349206349208,0.17948024226238515,0.24812006221770608,0.9601801371940323
642,643,1.448224129212147,1.1847967816314038,0.5356261022927691,0.19110815000911469,0.26042465573295825,0.979504576032062
643,644,1.4082872409131628,1.173123364332668,0.5408289241622576,0.19514371799180322,0.26469507348236937,0.9862112930405547
644,645,1.4333638917055482,1.198571414043912,0.5504409171075839,0.20259925884117694,0.2725844893245017,0.9986016685308209
645,646,1.4863034878228065,1.2429303997791084,0.5717813051146386,0.21915192751593332,0.2901004400932727,1.0261105755826048
646,647,1.5259995616759852,1.251568728580173,0.5682539682539685,0.21641594922258514,0.2872052416190956,1.021563648797186
647,648,1.5740614053624453,1.2438642731630076,0.5238095238095241,0.18194262272639858,0.2507257408444655,0.9642723713009096
648,649,1.5254209017072802,1.2179492867598138,0.4613756613756615,0.13351580693413634,0.19948072785153242,0.8837917671989972
649,650,1.5094994859969046,1.2261206788689287,0.45714285714285735,0.13023263298211865,0.1960064896825201,0.8783354550564948
650,651,1.4139875248766163,1.174057237716567,0.43686067019400365,0.11450075779536674,0.17935909845600226,0.8521906260403367
651,652,1.4141197900123206,1.155146301692615,0.44312169312169336,0.11935711926605976,0.1844980757476665,0.8602614210844551
652,653,1.5096648174165352,1.2006726291576848,0.4481481481481483,0.12325588833408081,0.18862373357336867,0.8667407917536768
653,654,1.6000349713863284,1.2370936911297405,0.4313932980599648,0.1102599914406771,0.17487154082102785,0.8451428895229376
654,655,1.5893049622523376,1.1833959715555558,0.4573192239858907,0.13036943189678596,0.1961512496062288,0.8785628013957655
655,656,1.615972920238667,1.217949286759814,0.49118165784832457,0.15663482351292818,0.22394515495832804,0.9222132985357858
656,657,1.595174227649205,1.1831625032095814,0.5570546737213404,0.2077292181412048,0.2780129864635835,1.0071271562534814
657,658,1.5991421817203264,1.1962367305841652,0.5598765432098766,0.20991800077588324,0.28032914524292507,1.0107646976818163
658,659,1.6138070786415135,1.2216847802954096,0.6210758377425047,0.2573872241654737,0.3305608387698963,1.0896538774088322
659,660,1.645534178068523,1.2464324249687297,0.632804232804233,0.2664843519908562,0.3401873736965347,1.1047724089703495
660,661,1.632720993047193,1.2368602227837664,0.6406525573192243,0.27257190369355594,0.3466291903015786,1.1148893210679063
661,662,1.658529227651446,1.2632421458789094,0.6522045855379193,0.2815322326042711,0.3561109653045083,1.129780506290153
662,663,1.6603148069834508,1.2858885754384568,0.6758377425044093,0.29986328716970356,0.3755087950814941,1.1602449157524584
663,664,1.650113858392276,1.2809857401729878,0.6630511463844799,0.28994536585631664,0.3650137006126025,1.1437623061553155
664,665,1.647848817943344,1.2886901955901535,0.6591710758377428,0.28693578973363365,0.3618289822910078,1.1387606866913549
665,666,1.6058215710733812,1.2721139430259485,0.6440917107583777,0.2752394825295703,0.34945200881390104,1.1193225746836895
666,667,1.6242725575040966,1.2681449811443786,0.6594356261022931,0.28714098810563476,0.36204612217657106,1.1391017062002613
667,668,1.6151462631405171,1.245498551584831,0.6489417989417993,0.27900145268292403,0.3534329067158945,1.1255745990136403
