,Day_No,Alpha=0.01,Aplha=0.02,Alpha=0.05,Alpha=0.1,Alpha=0.15,Alpha=0.25,Aplha=0.5,Alpha=0.75,Alpha=1,DAY_NO
58,,0.16364053888548682,0.16364053888548682,0.16364053888548682,0.16364053888548682,0.16364053888548682,0.11433347649582265,0.05967824054675598,0.012678377575945886,0.020655470675647294,59
59,,0.18890079608083282,0.18890079608083282,0.18890079608083282,0.18890079608083282,0.18890079608083282,0.12290604826721789,0.06783034937529026,0.020468916275733762,0.02850737718369607,60
60,,0.17855174525413353,0.17855174525413353,0.17855174525413353,0.17855174525413353,0.17855174525413353,0.09910455487840315,0.04519625898077181,-0.0011612852907358904,0.006706789702525581,61
61,,0.158680342927128,0.158680342927128,0.158680342927128,0.158680342927128,0.158680342927128,0.0693526881423847,0.01690364598762371,-0.028199037248822986,-0.02054394464893756,62
62,,0.16472749540722587,0.16472749540722587,0.16472749540722587,0.16472749540722587,0.16472749540722587,0.08246368026334194,0.02937157713714656,-0.016284095707971083,-0.008535146460157232,63
63,,0.17441824862216776,0.17441824862216776,0.17441824862216776,0.17441824862216776,0.16364231186543218,0.08145514240788375,0.028412505510260238,-0.01720062967265195,-0.009458900166986438,64
64,,0.17653092467850579,0.17653092467850579,0.17653092467850579,0.17653092467850579,0.1786178447421858,0.09537296481320758,0.04164769396129217,-0.004552460960055328,0.003288900987257283,65
65,,0.17244335578689532,0.17244335578689532,0.17244335578689532,0.17244335578689532,0.17232378019978212,0.08952344525154973,0.036085078525351214,-0.009868357955204635,-0.002068870512352399,66
66,,0.1975505205143907,0.1975505205143907,0.1975505205143907,0.1975505205143907,0.15919305934407774,0.07732013720050479,0.024480311840025998,-0.020958418927843815,-0.013246290364986495,67
67,,0.21549295774647892,0.21549295774647892,0.21549295774647892,0.21549295774647892,0.18002858334651764,0.09668406402530325,0.042894487076244416,-0.0033609668059701816,0.004489780806135276,68
68,,0.20988977342314752,0.20988977342314752,0.20988977342314752,0.20988977342314752,0.16461897705304646,0.08236282647779604,0.02927566997445787,-0.01637574910443923,-0.008627521830840207,69
69,,0.1910747091243111,0.1910747091243111,0.1910747091243111,0.1910747091243111,0.14226419609209545,0.06158694665535616,0.009518794460598652,-0.03525634877686603,-0.027656848191522813,70
70,,0.16264543784445817,0.16264543784445817,0.16264543784445817,0.16264543784445817,0.1432408612797097,0.06249463072526848,0.010381958924796285,-0.0344314682086533,-0.02682546985537658,71
71,,0.1658450704225352,0.1658450704225352,0.1658450704225352,0.1658450704225352,0.11459201577635483,0.03586923134117062,-0.014937532025004027,-0.05862796487622953,-0.051212567715669004,72
72,,0.16247703612982253,0.16247703612982253,0.16247703612982253,0.16247703612982253,0.09277982658630067,0.015597620446459844,-0.03421487172542008,-0.0770502975663159,-0.06978001722293702,73
73,,0.13441518677281084,0.13441518677281084,0.13441518677281084,0.13441518677281084,0.04665952606006653,-0.027265238410515872,-0.07497541586809103,-0.1160029910652549,-0.10903954976318049,74
74,,0.11896815676668708,0.11896815676668708,0.11896815676668708,0.11896815676668708,0.052193962123214525,-0.022121695347678876,-0.0700841505709706,-0.1113286678453823,-0.10432840585835136,75
75,,0.12227495407225977,0.12227495407225977,0.12227495407225977,0.12227495407225977,0.0692313437293764,-0.006287651016984243,-0.055026726028854445,-0.09693908459989183,-0.08982547266113194,76
76,,0.1410593998775261,0.1410593998775261,0.1410593998775261,0.1410593998775261,0.08474946837702686,0.008134440316068687,-0.04131200176437935,-0.08383264890495477,-0.07661579465347362,77
77,,0.10160747091243122,0.10160747091243122,0.10160747091243122,0.10160747091243122,0.0568602513529277,-0.017784982569208324,-0.06596014257535913,-0.10738757179725429,-0.1003562649189855,78
78,,0.11970300061236988,0.11970300061236988,0.11970300061236988,0.11970300061236988,0.07997466079313441,0.0036968737520524,-0.04553191692267938,-0.08786539834955079,-0.08068031096352234,79
79,,0.08770667483159833,0.08770667483159833,0.08770667483159833,0.08770667483159833,0.05403877414426391,-0.02040718099339983,-0.06845372880526375,-0.10977056010542473,-0.1027580245567416,80
80,,0.10085731781996335,0.10085731781996335,0.10085731781996335,0.10085731781996335,0.048938411497833324,-0.025147308914053607,-0.0729613654516297,-0.11407826973942503,-0.1070996669788391,81
81,,0.10006123698714017,0.10006123698714017,0.10006123698714017,0.10006123698714017,0.05034915010216529,-0.02383620970195778,-0.07171457233667732,-0.11288677558533974,-0.10589878715996097,82
82,,0.11247703612982238,0.11247703612982238,0.11247703612982238,0.11247703612982238,0.045031750747375844,-0.028778045193703305,-0.07641402330842063,-0.11737779201227633,-0.11042518032342442,83
83,,0.1412431108389468,0.1412431108389468,0.1412431108389468,0.1412431108389468,0.1005931480872156,0.022859093005759244,-0.027309556011838175,-0.07045125302061331,-0.06312899053376636,84
84,,0.12311696264543787,0.12311696264543787,0.12311696264543787,0.12311696264543787,0.07910651395969942,0.0028900434676858142,-0.04629917422418844,-0.08859862552129552,-0.08141931392898571,85
85,,0.1233772198407838,0.1233772198407838,0.1233772198407838,0.1233772198407838,0.08507502343956498,0.008437001672706172,-0.0410242802763134,-0.0835576887155505,-0.07633866854142482,86
86,,0.09856093080220461,0.09856093080220461,0.09856093080220461,0.09856093080220461,0.013778464743716044,-0.057823935430900926,-0.1040352861627482,-0.14377397019508673,-0.13702928708010703,87
87,,0.1455909369259032,0.1455909369259032,0.1455909369259032,0.1455909369259032,0.02104919447373415,-0.05106673179933062,-0.09760950626260946,-0.13763319263172455,-0.13084013724435098,88
88,,0.1655695039804042,0.1655695039804042,0.1655695039804042,0.1655695039804042,0.05631765958203084,-0.018289251496937428,-0.06643967838880227,-0.10784583877959472,-0.10081814177240009,89
89,,0.17999081445192894,0.17999081445192894,0.17999081445192894,0.17999081445192894,0.0464424893517078,-0.02746694598160749,-0.07516723019346826,-0.11618629785819104,-0.1092243005045463,90
90,,0.1955143906919779,0.1955143906919779,0.1955143906919779,0.1955143906919779,0.025281410286729752,-0.047133434163043435,-0.0938691269177526,-0.13405871016946896,-0.12723749778771687,91
91,,0.14724433557868952,0.14724433557868952,0.14724433557868952,0.14724433557868952,0.045574342518272665,-0.02827377626597422,-0.07593448749497747,-0.1169195250299359,-0.10996330347000983,92
92,,0.11762094304960191,0.11762094304960191,0.11762094304960191,0.11762094304960191,0.048287301372757024,-0.02575243162732859,-0.07353680842776153,-0.11462819011823361,-0.10765391920293668,93
93,,0.07740355174525411,0.07740355174525411,0.07740355174525411,0.07740355174525411,0.02028956599447844,-0.05177270829815147,-0.09828085640143,-0.13827476640700126,-0.13148676483913152,94
94,,0.0780159216166564,0.0780159216166564,0.0780159216166564,0.0887482604904978,0.031032883058236607,-0.04178818352911468,-0.0887860472952548,-0.1292010801566601,-0.12234160314152177,95
95,,0.07320881812614816,0.07320881812614816,0.07320881812614816,0.08851907445524024,0.030815846349877746,-0.041989891100206435,-0.08897786162063218,-0.12938438694959636,-0.12252635388288771,96
96,,0.08213410900183712,0.08213410900183712,0.08213410900183712,0.0802683771859722,0.0230025248489628,-0.04925136365950584,-0.09588317733421406,-0.13598343149529898,-0.12917738057205838,97
97,,0.08138395590936927,0.08138395590936927,0.08138395590936927,0.07373657518113506,0.01681697866073853,-0.055000029435617805,-0.10134988560746633,-0.14120767509398013,-0.1344427767009851,98
98,,0.0821953459889773,0.0821953459889773,0.0821953459889773,0.07705977269236795,0.019964010931940303,-0.05207526965478895,-0.09856857788949591,-0.13854972659640555,-0.13176389095118032,99
99,,0.09865278628291484,0.09865278628291484,0.09865278628291484,0.10742692236397963,0.048721374789474595,-0.025349016485145214,-0.0731531797770069,-0.11426157653236117,-0.10728441772020493,100
100,,0.12059093692590325,0.12059093692590325,0.12059093692590325,0.12438668897303068,0.06478209120802204,-0.010422656224363043,-0.05895891969908851,-0.10069687385508357,-0.09361286285913188,101
101,,0.09845376607470908,0.09845376607470908,0.09845376607470908,0.10307238769408819,0.044597677330658406,-0.029181460335886523,-0.07679765195917508,-0.11774440559814862,-0.11079468180615608,102
102,,0.10549601959583588,0.10549601959583588,0.10549601959583588,0.1005513413062563,0.042210273538712186,-0.03140024361789467,-0.0789076095383251,-0.11976078032044662,-0.11282693996118043,103
103,,0.11612063686466616,0.11612063686466616,0.11612063686466616,0.11017715478706892,0.05132581528977952,-0.02292852563204546,-0.07085140787247964,-0.11206189501712702,-0.10506740882381475,104
104,,0.09811696264543775,0.09811696264543775,0.09811696264543775,0.0850812839263786,0.027560295724496538,-0.045015504666581156,-0.09185507650129122,-0.1321339888436391,-0.1252976150033755,105
105,,0.10364360073484377,0.10364360073484377,0.10364360073484377,0.10123889941202852,0.04286138366378829,-0.030795120904619836,-0.07833216656219336,-0.1192108599416382,-0.11227268773708299,106
106,,0.11622780159216163,0.11622780159216163,0.11622780159216163,0.10880203857552435,0.05002359503962712,-0.024138771058595264,-0.07200229382474317,-0.11316173577474405,-0.10617591327200979,107
107,,0.10970606246172686,0.10970606246172686,0.10970606246172686,0.1105209338399551,0.05165137035231764,-0.022625964275407973,-0.0705636863844137,-0.11178693482772276,-0.10479028271176598,108
108,,0.09800979791794244,0.09800979791794244,0.09800979791794244,0.1079998874521232,0.04926396656037142,-0.024844747557416117,-0.07267364396356371,-0.11380330955002076,-0.10682254086679033,109
109,,0.13620636864666247,0.13620636864666247,0.13620636864666247,0.1520036062215529,0.09093501456525124,0.013883106092180799,-0.03584529349112686,-0.0786084053062735,-0.07135039852454678,110
110,,0.1320881812614819,0.1320881812614819,0.1320881812614819,0.1545246526093848,0.09332241835719747,0.01610188937418894,-0.033735335911976846,-0.07659203058397548,-0.06931814036952241,111
111,,0.12000918554807101,0.12000918554807101,0.12000918554807101,0.16311912893153901,0.10146129492065055,0.02366592329012583,-0.02654229871032903,-0.0697180258488686,-0.062389987568302975,112
112,,0.11791181873851803,0.11791181873851803,0.11791181873851803,0.18042267459347627,0.11784756640173615,0.03889484490754549,-0.012060317144344714,-0.0558783629821867,-0.04844130659518112,113
113,,0.09124311083894658,0.09124311083894658,0.09124311083894658,0.16735907058380184,0.10547647402528745,0.027397513355321406,-0.022993733690849397,-0.06632685017954916,-0.05897209885303467,114
114,,0.09236068585425584,0.09236068585425584,0.09236068585425584,0.15773325710298905,0.09636093227421996,0.018925795369472052,-0.031049935356694983,-0.0740257354828689,-0.06673162999040047,115
115,,0.11054807103490495,0.11054807103490495,0.11054807103490495,0.1587645942616476,0.09733759746183436,0.019833479439384512,-0.030186770892497213,-0.07320085491465605,-0.06590025165425412,116
116,,0.12089712186160427,0.12089712186160427,0.12089712186160427,0.15933755934979119,0.0978801892327312,0.02033774836711361,-0.029707235079054053,-0.07274258793231562,-0.06543837480083951,117
117,,0.14033986527862824,0.14033986527862824,0.14033986527862824,0.17182819827132204,0.10970868983828305,0.031330810991608594,-0.01925335434599253,-0.06275236771729359,-0.05536945939640057,118
118,,0.1485609308022045,0.1485609308022045,0.1485609308022045,0.17480761672966874,0.11253016704694668,0.033953009415799956,-0.01675976811608804,-0.06036937940912329,-0.052967699758644585,119
119,,0.14906613594611148,0.14906613594611148,0.14906613594611148,0.1984137783611857,0.13488494800789783,0.05472888923823997,0.002997107397771313,-0.04148877973669637,-0.033938373397961845,120
120,,0.1594611145131659,0.1594611145131659,0.1594611145131659,0.21434220781157823,0.1499689992388309,0.06874756542910969,0.016328203011491935,-0.02874895762763161,-0.021098196873035154,121
121,,0.16117575015309243,0.16117575015309243,0.16117575015309243,0.2123941265118899,0.1481241872177815,0.06703305107483065,0.01469778124578508,-0.030307065367589182,-0.022668578174644908,122
122,,0.1564758113900795,0.1564758113900795,0.1564758113900795,0.21376924272343464,0.14942640746793404,0.0682432965013806,0.015848667198048776,-0.02920722460997204,-0.021560073726449754,123
123,,0.16680955296999378,0.16680955296999378,0.16680955296999378,0.21365464970580586,0.1493178891137546,0.06814244271583472,0.01575276003536009,-0.029298878006440175,-0.021652449097132726,124
124,,0.16357930189834646,0.16357930189834646,0.16357930189834646,0.22293668413373247,0.15810787580228394,0.07631159934504658,0.02352124021313975,-0.02187495289252472,-0.014170044071815715,125
125,,0.15976729944886697,0.15976729944886697,0.15976729944886697,0.21617569609363776,0.1517052929057008,0.07036122599784285,0.017862717614510103,-0.027282503284142168,-0.01962019094210837,126
126,,0.15560318432333128,0.15560318432333128,0.15560318432333128,0.21090441728271656,0.14671344861344965,0.06572195186273495,0.013450988130832836,-0.03149855952167433,-0.0238694579935229,127
127,,0.15321494182486212,0.15321494182486212,0.15321494182486212,0.2054039524365378,0.14150456761283964,0.060880970156535305,0.008847444321778196,-0.035897922552142775,-0.028303475786303375,128
128,,0.17251990202082051,0.17251990202082051,0.17251990202082051,0.23393761382608996,0.16852563780350396,0.08599356275744588,0.03272832783124903,-0.013076226831587842,-0.005302008486254762,129
129,,0.17627066748315984,0.17627066748315984,0.17627066748315984,0.2554811011402898,0.1889270883892263,0.10495407444006097,0.05075887441671284,0.004154611704413366,0.012064561202135247,130
130,,0.1679424372320881,0.1679424372320881,0.1679424372320881,0.24894929913545255,0.1827415422010019,0.09920540866394886,0.045292166143460426,-0.0010696318942679324,0.0067991650732084075,131
131,,0.17830679730557247,0.17830679730557247,0.17830679730557247,0.26040860089832485,0.19359337761893933,0.10929078721853139,0.054882882412324176,0.008095707752541243,0.016036702141500988,132
132,,0.17134109001837106,0.17134109001837106,0.17134109001837106,0.27335761189037067,0.20585595164120873,0.12068726498520974,0.06572039179614032,0.018452541553435703,0.026475119028671695,133
133,,0.16131353337415802,0.16131353337415802,0.16131353337415802,0.2583459265810079,0.19164004724371067,0.10747541907870661,0.05315655348392879,0.006445946616115661,0.014373945469208392,134
134,,0.17585731781996328,0.17585731781996328,0.17585731781996328,0.27152412360831096,0.20411965797433865,0.11907360441647644,0.06418587719312202,0.016986087209946134,0.024997113097744782,135
135,,0.16368646662584194,0.16368646662584194,0.16368646662584194,0.24379261334216015,0.17785821626293016,0.09466698831438686,0.04097634382247186,-0.005194034735331957,0.0026422733924768515,136
136,,0.16269136558481317,0.16269136558481317,0.16269136558481317,0.24516772955370472,0.17916043651308255,0.09587723374093667,0.04212722977473542,-0.004094193977714944,0.003750777840671872,137
137,,0.15973668095529683,0.15973668095529683,0.15973668095529683,0.24929307818833873,0.18306709726354,0.09950797002058637,0.045579887631526365,-0.000794671704863646,0.007076291185257196,138
138,,0.1701163502755664,0.1701163502755664,0.1701163502755664,0.2655652866916174,0.19847670355701122,0.11382920756809356,0.05919870473331291,0.0122201105936054,0.020193593822232677,139
139,,0.18173606858542543,0.18173606858542543,0.18173606858542543,0.2839001695122132,0.21583964022571123,0.12996581325542567,0.074543850763495,0.02688465402850016,0.03497365313150088,140
140,,0.18706368646662572,0.18706368646662572,0.18706368646662572,0.2845877276179854,0.21649075035078735,0.1305709359687005,0.07511929373962671,0.027434574407308603,0.03552790535559833,141
141,,0.19412124923453755,0.19412124923453755,0.19412124923453755,0.2588042986515227,0.1920741206604281,0.10787883422088983,0.05354018213468327,0.006812560201987958,0.01474344695194002,142
142,,0.20587875076546217,0.20587875076546217,0.20587875076546217,0.23164575347351546,0.16635527071991646,0.08397648704652935,0.030810184577476266,-0.0149092947609497,-0.007149515899913309,143
143,,0.18838028169014073,0.18838028169014073,0.18838028169014073,0.22511395146867816,0.16016972453169204,0.07822782127041723,0.025343476304223855,-0.020133538359631,-0.01241491202884015,144
144,,0.18634415186772793,0.18634415186772793,0.18634415186772793,0.22763499785651006,0.16255712832363828,0.08044660455242537,0.02745343388337387,-0.018117163637332994,-0.010382653873815793,145
145,,0.19412124923453755,0.19412124923453755,0.19412124923453755,0.21434220781157823,0.1499689992388309,0.06874756542910969,0.01632820301149195,-0.028748957627631605,-0.021098196873035154,146
146,,0.12947030006123686,0.12947030006123686,0.12947030006123686,0.21101901030034537,0.14682196696762911,0.06582280564828084,0.013546895293521537,-0.03140690612520619,-0.02377708262283993,147
147,,0.13626760563380277,0.13626760563380277,0.13626760563380277,0.20414342924262188,0.14031086571686655,0.05977157851553125,0.0077924655322032035,-0.036906109913291775,-0.029319604863815556,148
148,,0.11048683404776477,0.11048683404776477,0.11048683404776477,0.19577813895572505,0.13238902586177217,0.05240925217068597,0.0007912426559326254,-0.04359680785546251,-0.03606300692366917,149
149,,0.10450091855480707,0.10450091855480707,0.10450091855480707,0.12094889844416887,0.061526540582640656,-0.013448269790737901,-0.061836134579747695,-0.10344647574912644,-0.09638412397961973,150
150,,0.07939375382731154,0.07939375382731154,0.07939375382731154,0.08668558617318073,0.029079552683007756,-0.04360355166893959,-0.09051237622365027,-0.13085084129308583,-0.12400435981381451,151
151,,0.08371096142069802,0.08371096142069802,0.08371096142069802,0.07419494725164986,0.017251052077455906,-0.05459661429343457,-0.1009662569567118,-0.14084106150810788,-0.13407327521825343,152
152,,0.09370789957134096,0.09370789957134096,0.09370789957134096,0.07304901707536271,0.016165868535662223,-0.055605152148892764,-0.10192532858359811,-0.14175759547278877,-0.13499702892508264,153
153,,0.08456827924066136,0.08456827924066136,0.08456827924066136,0.09069634179018614,0.03287769507928596,-0.04007366917483562,-0.08715562552954786,-0.12764297241670258,-0.120771221839912,154
154,,0.08905388854868332,0.08905388854868332,0.08905388854868332,0.07935163304494246,0.02213437801552779,-0.050058193943872405,-0.09665043463572306,-0.13671665866704374,-0.12991638353752175,155
155,,0.0941671769748928,0.0941671769748928,0.0941671769748928,0.06846529637021373,0.011825134368487188,-0.059639303570725825,-0.10576161509114365,-0.1454237313315125,-0.1386920437523997,156
156,,0.11019595835884857,0.11019595835884857,0.11019595835884857,0.06250645945352018,0.006182179951159761,-0.0648837004191087,-0.11074878755095277,-0.15018970794785325,-0.1434955630279118,157
