,Day_No,Alpha=0.01,Aplha=0.02,Alpha=0.05,Alpha=0.1,Alpha=0.15,Alpha=0.25,Aplha=0.5,Alpha=0.75,Alpha=1,DAY_NO
58,,0.16364053888548682,0.16364053888548682,0.20333062643010605,0.08850126580821373,0.021540351352358888,0.016888277411406673,0.05967824054675598,0.012678377575945886,0.020655470675647294,59
59,,0.18890079608083282,0.18890079608083282,0.2040591818043322,0.08916029785612993,0.04371590398075016,0.02471120288701265,0.06783034937529026,0.020468916275733762,0.02850737718369607,60
60,,0.17855174525413353,0.17855174525413353,0.23562991468746322,0.1177183532658309,0.03463064726754259,0.0029910803900362764,0.04519625898077181,-0.0011612852907358904,0.006706789702525581,61
61,,0.158680342927128,0.158680342927128,0.2242158804912542,0.10739351784847738,0.01718587919987477,-0.024159072731184218,0.01690364598762371,-0.028199037248822986,-0.02054394464893756,62
62,,0.16472749540722587,0.16472749540722587,0.21389467935638456,0.09805723050299832,0.02249457210182289,-0.012194598474375222,0.02937157713714656,-0.016284095707971083,-0.008535146460157232,63
63,,0.17441824862216776,0.17441824862216776,0.21717317854040197,0.10102287471862105,0.021541907821470925,-0.013114942647975865,0.028412505510260238,-0.01720062967265195,-0.009458900166986438,64
64,,0.17653092467850579,0.17653092467850579,0.1933737029823495,0.07949449448669277,0.03468867489032876,-0.0004141930522863304,0.04164769396129217,-0.004552460960055328,0.003288900987257283,65
65,,0.17244335578689532,0.17244335578689532,0.1812311134119145,0.0685106270214232,0.029163222064287057,-0.005752189259170339,0.036085078525351214,-0.009868357955204635,-0.002068870512352399,66
66,,0.1975505205143907,0.1975505205143907,0.12051816555973963,0.013591289695075384,0.017635984272027543,-0.016888353759738812,0.024480311840025998,-0.020958418927843815,-0.013246290364986495,67
67,,0.21549295774647892,0.21549295774647892,0.11408259308740908,0.0077698399384825015,0.035927138454786345,0.0007822543733945261,0.042894487076244416,-0.0033609668059701816,0.004489780806135276,68
68,,0.20988977342314752,0.20988977342314752,0.11881820301987872,0.012053548249937637,0.022399305673787645,-0.012286632891735342,0.02927566997445787,-0.01637574910443923,-0.008627521830840207,69
69,,0.1910747091243111,0.1910747091243111,0.12974653363327027,0.02193902896868031,0.002774421498536148,-0.031245722867909526,0.009518794460598652,-0.03525634877686603,-0.027656848191522813,70
70,,0.16264543784445817,0.16264543784445817,0.11954675839410485,0.012712580297853838,0.0036318193508528634,-0.030417413111669,0.010381958924796285,-0.0344314682086533,-0.02682546985537658,71
71,,0.1658450704225352,0.1658450704225352,0.15913160039372276,0.04851998823463252,-0.021518517650440466,-0.054714499294727326,-0.014937532025004027,-0.05862796487622953,-0.051212567715669004,72
72,,0.16247703612982253,0.16247703612982253,0.11274690823466123,0.006561614517302865,-0.04066706968551598,-0.07321341718410118,-0.03421487172542008,-0.0770502975663159,-0.06978001722293702,73
73,,0.13441518677281084,0.13441518677281084,0.1193039066026962,0.012492902948548499,-0.08115530160047682,-0.11232804456213068,-0.07497541586809103,-0.1160029910652549,-0.10903954976318049,74
74,,0.11896815676668708,0.11896815676668708,0.11541827794015691,0.008978065359662158,-0.0762967137706816,-0.10763428927676723,-0.0700841505709706,-0.1113286678453823,-0.10432840585835136,75
75,,0.12227495407225977,0.12227495407225977,0.1426176785779312,0.03358192848186592,-0.061339884569154825,-0.09318488575123626,-0.055026726028854445,-0.09693908459989183,-0.08982547266113194,76
76,,0.1410593998775261,0.1410593998775261,0.1673885613016186,0.0559890181110159,-0.047716785360121014,-0.08002396406874641,-0.04131200176437935,-0.08383264890495477,-0.07661579465347362,77
77,,0.10160747091243122,0.10160747091243122,0.1554888235225923,0.04522482799505169,-0.07220025736516786,-0.10367680933028418,-0.06596014257535913,-0.10738757179725429,-0.1003562649189855,78
78,,0.11970300061236988,0.11970300061236988,0.17831689191501016,0.06587449882975858,-0.05190850819366988,-0.08407347843258944,-0.04553191692267938,-0.08786539834955079,-0.08068031096352234,79
79,,0.08770667483159833,0.08770667483159833,0.15427456456554886,0.03541636154931733,-0.07467718449408316,-0.10606970418164603,-0.06845372880526375,-0.10977056010542473,-0.1027580245567416,80
80,,0.10085731781996335,0.10085731781996335,0.05859095875052131,-0.05041449190122565,-0.07915470661173764,-0.11039532179756928,-0.0729613654516297,-0.11407826973942503,-0.1070996669788391,81
81,,0.10006123698714017,0.10006123698714017,0.10109002224704373,-0.012291650901618972,-0.07791624304727991,-0.10919887437188829,-0.07171457233667732,-0.11288677558533974,-0.10589878715996097,82
82,,0.11247703612982238,0.11247703612982238,0.1197896101855135,-0.001143918337618911,-0.08258429802100489,-0.11370856082253177,-0.07641402330842063,-0.11737779201227633,-0.11042518032342442,83
83,,0.1412431108389468,0.1412431108389468,0.047905479928538414,0.02468418214050213,-0.03380788686698143,-0.0665869391341762,-0.027309556011838175,-0.07045125302061331,-0.06312899053376636,84
84,,0.12311696264543787,0.12311696264543787,0.0862760629711129,0.008409317336832478,-0.05267063961795146,-0.08480975377146997,-0.04629917422418844,-0.08859862552129552,-0.08141931392898571,85
85,,0.1233772198407838,0.1233772198407838,0.10886127957212195,0.008642993605128355,-0.047430986076015376,-0.07974786081666618,-0.0410242802763134,-0.0835576887155505,-0.07633866854142482,86
86,,0.09856093080220461,0.09856093080220461,0.06903358578109538,-0.013638725860030686,-0.11002102929514301,-0.14021447302223172,-0.1040352861627482,-0.14377397019508673,-0.13702928708010703,87
87,,0.1455909369259032,0.1455909369259032,0.06587651249278223,0.028587950387328177,-0.10363817861678447,-0.13404816705910705,-0.09760950626260946,-0.13763319263172455,-0.13084013724435098,88
88,,0.1655695039804042,0.1655695039804042,0.059076662333338616,0.04652604039475127,-0.07267658950534382,-0.1041369814170845,-0.06643967838880227,-0.10784583877959472,-0.10081814177240009,89
89,,0.17999081445192894,0.17999081445192894,0.04329129589177318,0.059474454790914025,-0.08134583445654717,-0.11251211339685079,-0.07516723019346826,-0.11618629785819104,-0.1092243005045463,90
90,,0.1955143906919779,0.1955143906919779,0.044262703057407954,0.0734125569116243,-0.09992278792341158,-0.13045882478206433,-0.0938691269177526,-0.13405871016946896,-0.12723749778771687,91
91,,0.14724433557868952,0.23888654067987297,0.08214758251716514,0.03007248197414944,-0.0821079658808289,-0.11324838873573145,-0.07593448749497747,-0.1169195250299359,-0.10996330347000983,92
92,,0.11762094304960191,0.20689682309713048,0.13484642125285282,0.00347462437693599,-0.07972630517994884,-0.11094752830172971,-0.07353680842776153,-0.11462819011823361,-0.10765391920293668,93
93,,0.07740355174525411,0.1634668550920326,0.17564552220951432,-0.03263523190620592,-0.10430504361303095,-0.1346924079806276,-0.09828085640143,-0.13827476640700126,-0.13148676483913152,94
94,,0.0780159216166564,0.1641281412436138,0.17631373041811352,-0.022449195739296064,-0.09487366723754585,-0.12558100066198064,-0.0887860472952548,-0.1292010801566601,-0.12234160314152177,95
95,,0.07320881812614816,0.1589370449537011,0.17106829598060944,-0.02265497424771859,-0.09506420009361635,-0.12576506949670085,-0.08897786162063218,-0.12938438694959636,-0.12252635388288771,96
96,,0.08213410900183712,0.16857529061299772,0.1808074306209435,-0.03006300055092568,-0.10192338291215089,-0.13239154754662585,-0.09588317733421406,-0.13598343149529898,-0.12917738057205838,97
97,,0.08138395590936927,0.1677652150773107,0.17998887556540943,-0.035927688040964564,-0.10735356931015733,-0.13763750933614974,-0.10134988560746633,-0.14120767509398013,-0.1344427767009851,98
98,,0.0821953459889773,0.16864141922815581,0.1808742514418034,-0.032943899668839566,-0.10459084289713654,-0.1349685112327078,-0.09856857788949591,-0.13854972659640555,-0.13176389095118032,99
99,,0.09865278628291484,0.18641348455190163,0.19883234704790817,-0.005678247302868922,-0.07934523946780794,-0.11057939063228936,-0.0731531797770069,-0.11426157653236117,-0.10728441772020493,100
100,,0.12059093692590325,0.2101040609322996,0.22277090612097625,0.009549362320390163,-0.06524580811859801,-0.09695829686299906,-0.05895891969908851,-0.10069687385508357,-0.09361286285913188,101
101,,0.09845376607470908,0.18619856655263775,0.19861517938011344,-0.009588038962894844,-0.08296536373314557,-0.11407669849197197,-0.07679765195917508,-0.11774440559814862,-0.11079468180615608,102
102,,0.10549601959583588,0.19380335729582204,0.20629957377900482,-0.011851602555541447,-0.08506122514992,-0.11610145567389347,-0.0789076095383251,-0.11976078032044662,-0.11282693996118043,103
103,,0.11612063686466616,0.20527667202575645,0.21789298619820166,-0.0032089052017999385,-0.07705884519496313,-0.10837056461564774,-0.07085140787247964,-0.11206189501712702,-0.10506740882381475,104
104,,0.09811696264543775,0.185834859169268,0.1982476648653838,-0.025741651874054854,-0.09792219293467234,-0.12852610201750292,-0.09185507650129122,-0.1321339888436391,-0.1252976150033755,105
105,,0.10364360073484377,0.19180296668728872,0.20427824394799204,-0.011234267030274313,-0.08448962658170889,-0.11554924916973316,-0.07833216656219336,-0.1192108599416382,-0.11227268773708299,106
106,,0.11622780159216163,0.20539239710228324,0.21800992263470662,-0.0044435762523343586,-0.07820204233138546,-0.10947497762396849,-0.07200229382474317,-0.11316173577474405,-0.10617591327200979,107
107,,0.10970606246172686,0.19834969958794305,0.21089350521312467,-0.0029002374391663,-0.07677304591085751,-0.10809446136356753,-0.0705636863844137,-0.11178693482772276,-0.10479028271176598,108
108,,0.09800979791794244,0.1857191340927414,0.19813072842887908,-0.005163801031812903,-0.07886890732763194,-0.11011921854548903,-0.07267364396356371,-0.11380330955002076,-0.10682254086679033,109
109,,0.13620636864666247,0.2269668577976211,0.23981021544025696,0.034345672585291684,-0.042286598962114334,-0.07477800227922235,-0.03584529349112686,-0.0786084053062735,-0.07135039852454678,110
110,,0.1320881812614819,0.22251970842823734,0.2353165152374271,0.036609236177938285,-0.0401907375453399,-0.07275324509730083,-0.033735335911976846,-0.07659203058397548,-0.06931814036952241,111
111,,0.12000918554807101,0.20947583908829742,0.222136108322807,0.04432593024377902,-0.033045755442699755,-0.06585066379529562,-0.02654229871032903,-0.0697180258488686,-0.062389987568302975,112
112,,0.11791181873851803,0.20721093401913168,0.2198474952083546,0.059862207629671746,-0.018660524809384207,-0.0519534667739251,-0.012060317144344714,-0.0558783629821867,-0.04844130659518112,113
113,,0.09124311083894658,0.1784119221177686,0.1907470277238573,0.048132832649593824,-0.029520897605397237,-0.062445390352973015,-0.022993733690849397,-0.06632685017954916,-0.05897209885303467,114
114,,0.09236068585425584,0.1796187693444044,0.19196650770455095,0.039490135295852165,-0.03752327756035424,-0.07017628141121889,-0.031049935356694983,-0.0740257354828689,-0.06673162999040047,115
115,,0.11054807103490495,0.19925896804636722,0.21181229149994854,0.04041613858375309,-0.03666587970803739,-0.06934797165497823,-0.030186770892497213,-0.07320085491465605,-0.06590025165425412,116
116,,0.12089712186160427,0.21043470400809014,0.2231050102252758,0.04093058485480911,-0.036189547567861406,-0.06888779956817791,-0.029707235079054053,-0.07274258793231562,-0.06543837480083951,117
117,,0.14033986527862824,0.23143053932079458,0.24432062084830194,0.05214551356383101,-0.025805506912024358,-0.05885604807593031,-0.01925335434599253,-0.06275236771729359,-0.05536945939640057,118
118,,0.1485609308022045,0.24030830590577273,0.25329131604874683,0.05482063417332236,-0.023328579783109194,-0.056463153224568595,-0.01675976811608804,-0.06036937940912329,-0.052967699758644585,119
119,,0.14906613594611148,0.24085386698082734,0.2538425878208413,0.07601582054083159,-0.003703695607857563,-0.03750406324839428,0.002997107397771313,-0.04148877973669637,-0.033938373397961845,120
120,,0.1594611145131659,0.2520791994039188,0.23732519627856904,0.09031742687618975,0.00953833788903552,-0.024711279235344632,0.016328203011491935,-0.02874895762763161,-0.021098196873035154,121
121,,0.16117575015309243,0.25393080062834633,0.24965160787727964,0.08856830955459917,0.00791880861243707,-0.026275864330465824,0.01469778124578508,-0.030307065367589182,-0.022668578174644908,122
122,,0.1564758113900795,0.24885542941496022,0.2570474548365061,0.08980298060513374,0.009062005748859537,-0.025171451322144947,0.015848667198048776,-0.02920722460997204,-0.021560073726449754,123
123,,0.16680955296999378,0.26001463322289364,0.26074537831611927,0.08970009135092248,0.008966739320824287,-0.025263485739505064,0.01575276003536009,-0.029298878006440175,-0.021652449097132726,124
124,,0.16357930189834646,0.25652634877330255,0.25433564428478983,0.0980341209420305,0.016683319991675667,-0.01780869793333942,0.02352124021313975,-0.02187495289252472,-0.014170044071815715,125
125,,0.15976729944886697,0.2524098424797093,0.24866549494938284,0.09196365494356908,0.011062600737598717,-0.02323872855758355,0.017862717614510103,-0.027282503284142168,-0.01962019094210837,126
126,,0.15560318432333128,0.24791309664895705,0.2343668574948786,0.0872307492498535,0.006680345047979485,-0.027472311756146683,0.013450988130832836,-0.03149855952167433,-0.0238694579935229,127
127,,0.15321494182486212,0.24533408065779014,0.24792591025346017,0.08229206504771538,0.002107556502289751,-0.031889963789430056,0.008847444321778196,-0.035897922552142775,-0.028303475786303375,128
128,,0.17251990202082051,0.2661811265863887,0.23338074456698177,0.1079114893463067,0.025828897083055136,-0.008973393866772693,0.03272832783124903,-0.013076226831587842,-0.005302008486254762,129
129,,0.17627066748315984,0.27023150426482384,0.24644674086161503,0.1272546691380141,0.04373898555367306,0.00832907659692031,0.05075887441671284,0.004154611704413366,0.012064561202135247,130
130,,0.1679424372320881,0.2612380126033189,0.2572939830684803,0.12138998164797506,0.03830879915566647,0.0030831148073962858,0.045292166143460426,-0.0010696318942679324,0.0067991650732084075,131
131,,0.17830679730557247,0.27243028071883135,0.25285647489294444,0.13167890706909602,0.04783544195918667,0.012286556543403226,0.054882882412324176,0.008095707752541243,0.016036702141500988,132
132,,0.17134109001837106,0.26490815074459484,0.2799745804101078,0.14330539279496282,0.05860054832716458,0.022686445705091155,0.06572039179614032,0.018452541553435703,0.026475119028671695,133
133,,0.16131353337415802,0.2540795900124521,0.2690170397606853,0.12982690049329432,0.0461206462545531,0.010629937030922043,0.05315655348392879,0.006445946616115661,0.014373945469208392,134
134,,0.17585731781996328,0.26978513611250654,0.28490965596977147,0.14165916472758336,0.057076285478601246,0.021213895027329944,0.06418587719312202,0.016986087209946134,0.024997113097744782,135
135,,0.16368646662584194,0.25664207384982934,0.29724035967962614,0.11675996520847073,0.03402180989408248,-0.0010584339738067337,0.04097634382247186,-0.005194034735331957,0.0026422733924768515,136
136,,0.16269136558481317,0.2555674838535099,0.2961310529467528,0.11799463625900515,0.03516500703050481,4.5979034514010005e-05,0.04212722977473542,-0.004094193977714944,0.003750777840671872,137
137,,0.15973668095529683,0.25237677817213033,0.29283726526299003,0.12169864941060869,0.03859459843977208,0.003359218059476503,0.045579887631526365,-0.000794671704863646,0.007076291185257196,138
138,,0.1701163502755664,0.2635855784414325,0.3044081877997316,0.1363089235086005,0.05212243122077078,0.01642810532460637,0.05919870473331291,0.0122201105936054,0.020193593822232677,139
139,,0.18173606858542543,0.2761334831676863,0.3288958197363629,0.15277120418239412,0.06736505970640318,0.031153612102217555,0.074543850763495,0.02688465402850016,0.03497365313150088,140
140,,0.18706368646662572,0.28188667268644313,0.33488687757041424,0.15338853970766125,0.06793665827461427,0.031705818606377854,0.07511929373962671,0.027434574407308603,0.03552790535559833,141
141,,0.19412124923453755,0.28950799558341694,0.34282330763218916,0.13023845751013904,0.04650171196669382,0.010998074700362242,0.05354018213468327,0.006812560201987958,0.01474344695194002,142
142,,0.20587875076546217,0.3022046896937767,0.35604495250733675,0.10585370426208243,0.023923568522351044,-0.010814082213974115,0.030810184577476266,-0.0149092947609497,-0.007149515899913309,143
143,,0.18838028169014073,0.28330843791234284,0.33636742634549593,0.09998901677204339,0.01849338212434446,-0.01606004400349814,0.025343476304223855,-0.020133538359631,-0.01241491202884015,144
144,,0.18634415186772793,0.28110966145833516,0.3340777404491487,0.10225258036469,0.020589243541118893,-0.014035286821576624,0.02745343388337387,-0.018117163637332994,-0.010382653873815793,145
145,,0.19412124923453755,0.28950799558341694,0.34965782490807573,0.09031742687618971,0.009538337889035494,-0.024711279235344642,0.01632820301149195,-0.028748957627631605,-0.021098196873035154,146
146,,0.12947030006123686,0.21969271013022756,0.3396231942396142,0.08733363850406471,0.006775611476014711,-0.027380277338786584,0.013546895293521537,-0.03140690612520619,-0.02377708262283993,147
147,,0.13626760563380277,0.22703298641277941,0.3476852284541037,0.08116028325139205,0.0010596257939025104,-0.032902342380390824,0.0077924655322032035,-0.036906109913291775,-0.029319604863815556,148
148,,0.11048683404776477,0.1991928394312092,0.3171076031901391,0.07364936769397369,-0.005894823452667273,-0.039620854847675926,0.0007912426559326254,-0.04359680785546251,-0.03606300692366917,149
149,,0.10450091855480707,0.19272876729950264,0.31000792891566753,0.006462684694053714,-0.06810380095965418,-0.09971932938380125,-0.061836134579747695,-0.10344647574912644,-0.09638412397961973,150
150,,0.07939375382731154,0.16561603508467168,0.28022924397926485,-0.02430120231509795,-0.09658846294217953,-0.12723762017446194,-0.09051237622365027,-0.13085084129308583,-0.12400435981381451,151
151,,0.08371096142069802,0.17027810245331948,0.28534972516954876,-0.035516131024119844,-0.10697250359801658,-0.13726937166670955,-0.1009662569567118,-0.14084106150810788,-0.13407327521825343,152
152,,0.09370789957134096,0.18107359887788316,0.2972067259399577,-0.036545023566231884,-0.10792516787836853,-0.1381897158403102,-0.10192532858359811,-0.14175759547278877,-0.13499702892508264,153
153,,0.08456827924066136,0.17120390306553332,0.2863665583137187,-0.020700078417705516,-0.09325413796094736,-0.12401641556685945,-0.08715562552954786,-0.12764297241670258,-0.120771221839912,154
154,,0.08905388854868332,0.1760478241258658,0.291686774585893,-0.030886114584615373,-0.10268551433643244,-0.13312782288550642,-0.09665043463572306,-0.13671665866704374,-0.12991638353752175,155
