,alpha,beta,l1,l2,cum_gain
495,1.0,0.1,1.5,1.0,1.4279966554830468
496,1.0,0.1,1.5,1.5,1.2450903570367962
497,1.0,0.1,1.5,2.0,1.223788097299136
498,1.0,0.1,2.0,0.05,0.8327680825170449
499,1.0,0.1,2.0,0.1,0.8793323079133111
500,1.0,0.1,2.0,0.5,1.0353903585081805
501,1.0,0.1,2.0,1.0,1.0622044244788267
502,1.0,0.1,2.0,1.5,1.0699972371537951
503,1.0,0.1,2.0,2.0,1.070327579154848
504,1.0,0.5,0.05,0.05,0.2925083540937284
505,1.0,0.5,0.05,0.1,0.5314587480539521
506,1.0,0.5,0.05,0.5,0.764613497463713
507,1.0,0.5,0.05,1.0,0.599285073735324
508,1.0,0.5,0.05,1.5,0.840656948306538
509,1.0,0.5,0.05,2.0,1.2092399549590873
510,1.0,0.5,0.1,0.05,0.29413652460611456
511,1.0,0.5,0.1,0.1,0.31345734458949914
512,1.0,0.5,0.1,0.5,0.6250113567931314
513,1.0,0.5,0.1,1.0,0.5679833906323443
514,1.0,0.5,0.1,1.5,0.8445164751702643
515,1.0,0.5,0.1,2.0,1.2092399549590873
516,1.0,0.5,0.5,0.05,1.2408722717307763
517,1.0,0.5,0.5,0.1,1.1505198817287225
