,DAY_NO,FTRL_OPG_CUMILATIVE_GAIN,FTRL_RDA_CUMILATIVE_GAIN,FTL_CUMILATIVE_GAIN,FTRL_EXP_RDA_CUMILATIVE_GAIN,FTRL_MOVING_RDA_CUMILATIVE_GAIN,SGD_CUMILATIVE_GAIN
226,227,-0.28571572380185495,0.14999851503831832,-0.09360216100579374,0.31349481046450767,0.3048871876608999,0.47470017518352975
227,228,-0.2912693694899984,0.15191199010493775,-0.10255165043190625,0.3154174669326185,0.3067972445347629,0.47254299811249884
228,229,-0.2983182274787958,0.15127416508273123,-0.10924361099377417,0.32310809280506264,0.31443747203021594,0.47065546817534676
229,230,-0.30387187316693925,0.1521245984456732,-0.11315397349076926,0.3324009324009325,0.3236694135872215,0.47443052804965097
230,231,-0.31305674872809974,0.15254981512714424,-0.13246390788314727,0.3256716347625439,0.3169842145287001,0.46297052485979917
231,232,-0.30785509609187145,0.15318764014935077,-0.14802473184026177,0.3506661688479871,0.34181495388892225,0.4675545261357398
232,233,-0.30509171812887514,0.15786502364553176,-0.1453237598062549,0.371494947252523,0.3625072366891072,0.45649899364670626
233,234,-0.30216578852099674,0.15573894023817672,-0.19063558915287854,0.39424638212517005,0.3851095763631555,0.4502971095674922
234,235,-0.30383126396605414,0.14319504813478232,-0.19305382343028885,0.390080626444263,0.38097111980311865,0.4418032248503079
235,236,-0.3104931657462833,0.13511593118683327,-0.19454196760100304,0.3875170844867815,0.3784243773046342,0.44018534204703463
236,237,-0.3160449989006411,0.10726423855048274,-0.19898959860374857,0.3551523672735795,0.3462717532612698,0.4291298095580011
237,238,-0.31589078131302006,0.1293755059869747,-0.21626387973048344,0.3926441684017443,0.3835178623016029,0.43047804522739536
238,239,-0.3380981139304513,0.1168316138835803,-0.21716555497239506,0.3910419546783183,0.38192614824005006,0.43897192994457984
239,240,-0.3297703641989146,0.12703681423888422,-0.21265717876283732,0.39905302329544756,0.38988471854781354,0.4524542866385233
240,241,-0.33624750287899874,0.13894288132007226,-0.19588601926328242,0.42885419855116846,0.4194906000926939,0.452049815937705
241,242,-0.33877806857782294,0.13447810616462674,-0.19895171508578172,0.42340667189152054,0.41407877228341466,0.4609481713557076
242,243,-0.3307143864873086,0.1372420145941883,-0.20436176653725108,0.41379338955096534,0.4045284879140984,0.42265827834490827
243,244,-0.33558302473063806,0.12533594751300028,-0.20418143148886866,0.41411383229565063,0.4048468307264091,0.3904354458463835
244,245,-0.34288598209563226,0.1321394144165363,-0.2005394185657895,0.43141774050864967,0.42203734259117814,0.4215796898093928
245,246,-0.33345090197017324,0.13617897289051073,-0.20712603768199658,0.42629065659368687,0.4169438575942094,0.4554204051111908
246,247,-0.33954439121786545,0.12937550598697475,-0.20487883821882,0.4214840154234094,0.41216871540955136,0.5069230076820546
247,248,-0.339394763757788,0.11789465558725779,-0.2001907152008138,0.40930719112537295,0.4000716885417508,0.5581559631190395
248,249,-0.359594470868252,0.1315015893943298,-0.19623874373108965,0.41667737425313195,0.40739357322489334,0.5493924312679763
249,250,-0.35748976192876913,0.13426549782389133,-0.19027204170817263,0.415075160529706,0.4058018591633405,0.5313260732980921
250,251,-0.3639952259235344,0.13724201459418836,-0.20259289393731286,0.416677374253132,0.40739357322489334,0.5311912497311526
251,252,-0.35409448444421215,0.1553137235567059,-0.20081063229410387,0.41956135895529845,0.4102586585356881,0.5309216025972738
252,253,-0.367201180307315,0.14659678158655032,-0.22239149610426462,0.4131525040615952,0.40389180228947746,0.5453477242597934
253,254,-0.37125576967503743,0.12809985594256187,-0.20948947160016493,0.41411383229565074,0.40484683072640915,0.5195964229743614
254,255,-0.36974708525914074,0.13554114786830426,-0.1720232322744462,0.42693154208305745,0.4175805432188307,0.5218884236123318
255,256,-0.3631465909395925,0.13596636454977531,-0.18089579567216033,0.40962763387005835,0.4003900313540616,0.52471971851806
256,257,-0.3570175605000121,0.12448551415005833,-0.192325517079696,0.40738453465726215,0.3981616316678878,0.5363145452748512
257,258,-0.36588108144340536,0.11002814698004436,-0.2212291515543457,0.4032187789763549,0.39402317510785073,0.5124507739265715
258,259,-0.35956322091957993,0.08408992941031342,-0.23823812680149203,0.3746993746993748,0.36569066481221274,0.5241804242503021
259,260,-0.3599991991881732,0.06474257040338285,-0.22142287564599888,0.38847841272083705,0.3793794057415659,0.5170347752025121
260,261,-0.3620720081493799,0.06091562027014387,-0.22471618520410236,0.3830308860611891,0.3739675779322867,0.5235063064156049
261,262,-0.35417085812382093,0.06282909533676345,-0.2192531658194836,0.4000143515295031,0.3908397469847453,0.5241804242503021
262,263,-0.35623601834347335,0.05666345345543397,-0.22417375774747347,0.3948872676145405,0.38574626198777673,0.5355056038732146
263,264,-0.3579416877100752,0.06580561210706046,-0.23862557498479836,0.41571604601907647,0.4064385447879617,0.537797604511185
264,265,-0.35619777463570196,0.0547499783888144,-0.24850550365910887,0.40321877897635483,0.3940231751078507,0.5646274943321322
265,266,-0.3643895768403231,0.06495517874411848,-0.2394100005063189,0.4202022444446688,0.41089534416030926,0.5679980835056181
266,267,-0.3620261157000542,0.05836432018131794,-0.22237217329515954,0.42725198482774246,0.41789888603114106,0.5820197344673194
267,268,-0.3608052029227984,0.07005777892177036,-0.23941000050631886,0.45705316008346314,0.44750476757602115,0.5771660860574997
268,269,-0.36409227578464126,0.06963256224029944,-0.24626819051714813,0.44391500755137137,0.4344527122712892,0.5859296179085628
269,270,-0.35949037377806126,0.06920734555882838,-0.23621039686769438,0.4240475573808907,0.4147154579080356,0.5848510293730473
270,271,-0.3417401803241102,0.0698451705810349,-0.23779252171142862,0.4009756797635586,0.39179477542167684,0.5837724408375319
271,272,-0.3576120464284368,0.06856952053662185,-0.2381692181027939,0.3881579699761519,0.37906106292925534,0.5790536159946518
272,273,-0.3546067226690377,0.08153862932148732,-0.23150169197562798,0.38335132880587436,0.3742859207445973,0.5782446745930151
273,274,-0.35817554463332407,0.08217645434369385,-0.24672022618678652,0.3650860923588197,0.3561403804428966,0.572042790513801
274,275,-0.36991509056847693,0.06559300376632485,-0.2551582253533695,0.3650860923588197,0.3561403804428966,0.5861992650424417
275,276,-0.3721028592883588,0.07771167918824834,-0.2813009549141221,0.3897601836995776,0.38065277699080796,0.5942886790588076
276,277,-0.3815681541967133,0.059427361884995374,-0.2917354449549412,0.3362462453371546,0.3274895273349481,0.5584256102529181
277,278,-0.38474831285138683,0.08983035461017184,-0.29399562330313317,0.3166992379113593,0.30807061578400524,0.543460194322641
278,279,-0.3864558474782965,0.09918512160253393,-0.28216735661426234,0.31413569595387775,0.3055238732855208,0.533213603235244
279,280,-0.3899607869756374,0.10237424671356639,-0.27218490224308156,0.2865776199109532,0.2781463914268144,0.5307867790303342
280,281,-0.40407041520852255,0.08175123766222293,-0.26566805467246174,0.24011342193160382,0.23198668364178637,0.5031479478077501
281,282,-0.3989478113277936,0.09790947155812087,-0.2840508385710889,0.2628648568042506,0.2545890233158345,0.5044961834771445
282,283,-0.4074854844623419,0.1232098641056453,-0.30179323860439516,0.21031224667588308,0.2023808020969063,0.4807672356958041
283,284,-0.39993638400653075,0.14659678158655032,-0.2897012844415686,0.23466589527195583,0.2265748558325072,0.46741970256880017
284,285,-0.40416028545204413,0.13851766463860127,-0.31648439786764226,0.2487653760381032,0.24058193957417084,0.48858700257829124
285,286,-0.40083508644174626,0.13192680607580087,-0.30774504158796695,0.27984832227256456,0.2714611923682931,0.4973505344293545
286,287,-0.3950833908563663,0.12639898921667778,-0.3071423273617825,0.23017969684636347,0.2221180564601596,0.4949237102244446
287,288,-0.39697066597031916,0.1295881143277104,-0.2893245880502033,0.2314614678251041,0.22339142770940174,0.4532632280401596
288,289,-0.3860963665042101,0.13426549782389136,-0.3030363366959006,0.19108568199477288,0.18328023335827387,0.4618919363242834
289,290,-0.38771403088759826,0.12937550598697478,-0.30491981865272716,0.1939696666969393,0.1861453186690686,0.42521992611675713
290,291,-0.3862761069912532,0.13511593118683335,-0.27986950862693405,0.19268789571819864,0.1848719474198265,0.44409522548827796
291,292,-0.39697066597031916,0.13298984777947834,-0.2724485897170374,0.19749453688847612,0.1896470896044845,0.4829244127668349
292,293,-0.3999363840065307,0.1482976483124343,-0.2592265463801149,0.2160802160802161,0.20811097271849593,0.4823851184990773
293,294,-0.38771403088759826,0.14765982329022778,-0.26122303725435103,0.17314088829240334,0.16545303586888357,0.483868177735411
294,295,-0.4233925175656583,0.13511593118683338,-0.28589665088877897,0.1401352855898309,0.132663726200898,0.5063837134142966
295,296,-0.4209291927967966,0.15276242346787983,-0.2865370347541,0.14430104127073817,0.1368021827609351,0.5073274783828725
296,297,-0.4277507075413369,0.1559515485789123,-0.31486460338477146,0.16897513261149608,0.1613145793088465,0.49964253506732487
297,298,-0.41835119384664216,0.15956589037141583,-0.31640905858936924,0.17602487299456998,0.16831812117967854,0.5071926548159332
298,299,-0.41067636156381804,0.17572412426731376,-0.29633114092959806,0.20005807884595764,0.19219383210296898,0.5042265363432655
299,300,-0.408865446081354,0.18295280785232085,-0.2999097566475686,0.19813542237784657,0.1902837752291057,0.5027434771069318
300,301,-0.4091241482931346,0.18869323305217925,-0.2724109200779008,0.17890885769673637,0.1711832064904733,0.490070061814625
301,302,-0.40955531864610223,0.1876301913485018,-0.2756505090436425,0.19108568199477288,0.18328023335827387,0.47618323441986327
302,303,-0.4020529545044651,0.20081190847410274,-0.27606487507414434,0.19589232316505037,0.18805537554293192,0.48171100066438016
303,304,-0.4174026190701134,0.20612711699249023,-0.275123134095731,0.17730664397331064,0.16959149242892071,0.47105993887616476
304,305,-0.3819723182732139,0.27947699454623776,-0.25357610050963525,0.1853177125904399,0.1775500627366842,0.4823851184990772
305,306,-0.3996361204096391,0.24290835993973184,-0.25154193999626256,0.168654689866811,0.16099623649653608,0.49694606372853606
306,307,-0.3980956725489043,0.2460974850507643,-0.2557232699404175,0.17378177378177384,0.16608972149350482,0.5116418325249344
307,308,-0.38423164180229147,0.2747996110500568,-0.23722747712438072,0.18019062867547708,0.17245657773971548,0.5363145452748508
308,309,-0.3813561391289199,0.2807526445906508,-0.23632340578510405,0.18243372788827328,0.17468497742588926,0.5275510134237875
309,310,-0.38186962174916483,0.27968960288697325,-0.21349560446836618,0.16769336163275547,0.16004120805960442,0.5530326675753405
310,311,-0.37806985035935237,0.28755611149418686,-0.2176015951342481,0.16961601810086657,0.16195126493346773,0.5530326675753405
311,312,-0.37108648672402145,0.30201347866420086,-0.21477637219900828,0.17057734633492214,0.16290629337039939,0.5615265522925248
312,313,-0.3773509746910095,0.2890443698793354,-0.19635591866124447,0.1673729188880704,0.15972286524729395,0.5635489057966164
313,314,-0.37622131292647065,0.2913830616274259,-0.1730384120357317,0.16897513261149616,0.16131457930884655,0.5725820847815586
314,315,-0.3800210843162831,0.2835165530202123,-0.1722473496138645,0.157118751058145,0.14953589525335667,0.5767616153566811
315,316,-0.39337163244265105,0.2558774687245974,-0.1913081870169493,0.174102216526459,0.16640806430581528,0.5782446745930149
316,317,-0.39778758297675737,0.2467353100729709,-0.19503748129146592,0.1971740941437911,0.18932874679217407,0.5678632599386785
317,318,-0.40507903618423524,0.2316401178807504,-0.1826065003764106,0.21575977333553084,0.20779262990618527,0.5709642019782853
318,319,-0.393577025490749,0.2554522520431263,-0.14493686123987945,0.2147984451014753,0.20683760146925362,0.5809411459318036
319,320,-0.39347432896670004,0.25566486038386194,-0.14584093257915623,0.20806914746308694,0.20015240241073248,0.5741999675848318
320,321,-0.3989172447412962,0.24439661832488044,-0.13732759413430023,0.22985925410167843,0.22179971364784914,0.5737954968840135
321,322,-0.39922533431344315,0.24375879330267392,-0.12877658605030762,0.2561355591658623,0.24790382425731336,0.5615265522925249
322,323,-0.4040520709437454,0.23376620128810546,-0.13408800516855848,0.2538924599530661,0.24567542457113958,0.5659757300015263
323,324,-0.3991226377893942,0.24397140164340939,-0.13461538011646998,0.24812449054873303,0.23994525394954988,0.5642230236313136
324,325,-0.407132966665215,0.22738795106604037,-0.13514275506438136,0.24812449054873303,0.23994525394954988,0.5721776140807403
325,326,-0.4029224091792066,0.23610489303619595,-0.10440432952897197,0.2522902462296401,0.24408371050958674,0.5897046777828667
326,327,-0.4045655535639904,0.23270315958442786,-0.11257864122159918,0.24524050584656643,0.23708016863875492,0.6042656230123257
327,328,-0.40405207094374546,0.23376620128810546,-0.10210648154164352,0.24876537603810325,0.24058193957417082,0.6058835058155989
328,329,-0.40477094661208834,0.23227794290295697,-0.08176487640791678,0.2346658952719559,0.22657485583250717,0.6145122140997227
329,330,-0.3949634285654104,0.2525820394431972,-0.07811092141167326,0.25293113171901055,0.2447203961342079,0.607771035752751
330,331,-0.3883395027642509,0.26629527742063697,-0.06232734261346672,0.2676714979745283,0.25936416550049274,0.6049397408470231
331,332,-0.41083004153097846,0.2197340507995624,-0.0408933179447804,0.2647875132723617,0.2564990801896978,0.6178828032732087
332,333,-0.41115400286079923,0.2435461849619385,-0.041420692892691895,0.26927371169795405,0.26095587956204536,0.6177479797062692
333,334,-0.4156894614782899,0.256515293746804,-0.048803942163452026,0.26927371169795405,0.26095587956204536,0.6149166848005412
334,335,-0.4146712972988532,0.23738054308060902,-0.047146478041444666,0.2885002763790642,0.2800564483006778,0.6178828032732087
335,336,-0.42003979933588287,0.22015926748103348,-0.05588583432111987,0.29683178774087854,0.2883333614207517,0.6189613918087241
336,337,-0.4170315869875472,0.23610489303619595,-0.05098878123337077,0.29683178774087854,0.2883333614207517,0.6174783325723904
337,338,-0.4232562725391032,0.23780575976207993,-0.06112191416109764,0.28209142148536076,0.2736895920544669,0.6432296338578222
338,339,-0.4214430032768953,0.23801836810281538,-0.052420227520558936,0.2878593908896938,0.2794197626760566,0.6440385752594587
339,340,-0.42194899627740845,0.2350418513325185,-0.053248959581562616,0.2833731924641015,0.27496296330370906,0.6441733988263982
340,341,-0.4276609627173551,0.23801836810281538,-0.02898971197763667,0.255815116421177,0.24758548144500275,0.6398590446843362
341,342,-0.4283048635623407,0.2318527262214859,-0.030082131512595936,0.2731190246341761,0.2647759933097718,0.636083984810032
342,343,-0.4180912639522226,0.23334098460663438,-0.012754097509791736,0.5134510831480528,0.5035331025426761,0.7358534243452133
343,344,-0.4369420021726989,0.26523223571695936,0.014066685555418458,0.46442334321122214,0.45482665225916385,0.7328873058725458
344,345,-0.4368792542531787,0.24907400182106143,0.014179694472828163,0.44135146559388977,0.4319059697728048,0.7403026020542148
345,346,-0.4130977927550494,0.25268834361356496,0.057010074171064094,0.4573736028281482,0.4478231103883318,0.7566162536538861
346,347,-0.41230298577446106,0.26735831912431435,0.05844152045825226,0.45448961812598176,0.444958025077537,0.773334375954376
347,348,-0.4148547345016131,0.2769256944574119,0.05384582448359536,0.4525669616578707,0.4430479682036737,0.7802103778682871
348,349,-0.4374649015020333,0.28139046961285735,0.013124944577005178,0.45288740440255604,0.4433663110159844,0.7853336734119856
349,350,-0.43060446230116567,0.2716104859390243,0.025480586213787505,0.44936253421101896,0.43986454008056824,0.7812889664038027
350,351,-0.4198118201437034,0.25311356029503573,0.04491812000823746,0.4445558930407415,0.4350893978959102,0.7970633237357164
351,352,-0.42792721773497355,0.25417660199871334,0.03030230002326339,0.4596167020409444,0.4500515100745055,0.8203878008162387
352,353,-0.4645720027347295,0.2539639936579777,-0.03569490774393911,0.4641029004665368,0.45450830944685305,0.8269941555962708
353,354,-0.4652239518126482,0.2505622602062098,-0.0318902741911495,0.4461581067641675,0.436681111957463,0.8247695667417702
354,355,-0.46374224936283287,0.2688465775094628,-0.07246047554119359,0.5105670984458864,0.5006680172318813,0.8298254505019989
355,356,-0.4598700669606488,0.26183050226519133,-0.0582966912258578,0.4958267321903687,0.48602424786559645,0.8430381600620632
356,357,-0.45825007228218395,0.24886139348032585,-0.058183682308448205,0.5083239992330904,0.4984396175457075,0.8485659263065803
357,358,-0.46054177207123176,0.25034965186547437,-0.05645087890816785,0.5320367623397929,0.5219969856566874,0.840746159424093
358,359,-0.4577209279594938,0.24907400182106132,-0.05234488824228595,0.5400478309569221,0.5299555559644509,0.8424988657943056
359,360,-0.4518535722070789,0.2522631269320938,-0.05370099525120101,0.5567108536805507,0.5465093822045988,0.8461391021016704
360,361,-0.44688888657042,0.2522631269320938,-0.06357044070497218,0.5708103344466984,0.5605164659462627,0.846948043503307
361,362,-0.44485787880996863,0.26608266907990125,-0.07004961863645554,0.5765783038510314,0.5662466365678523,0.8846986422463483
362,363,-0.4414728658758831,0.27543743607226334,-0.07747053754635216,0.5861915861915863,0.5757969209371684,0.8735082861903756
363,364,-0.4462118839836029,0.2696970108724048,-0.08202856388187246,0.5727329909148091,0.5624265228201256,0.8845638186794091
364,365,-0.44463221128102964,0.2824535113165348,-0.07268649337601277,0.5772191893404015,0.5668833221924732,0.8786315817340741
365,366,-0.44598621645466385,0.2767130861166762,-0.028123310277496375,0.5733738764041796,0.5630632084447468,0.881058405938984
366,367,-0.4456477151612553,0.27735091113888277,-0.03667431836148898,0.5743352046382352,0.5640182368816785,0.8740475804581334
367,368,-0.44756588915723716,0.28245351131653484,-0.012867106427201217,0.5688876779785872,0.5586064090723992,0.8697332263160716
368,369,-0.4559155877279816,0.25205051859135835,-0.014938936579710472,0.5451749148718846,0.5350490409614193,0.8759351103952853
369,370,-0.455680967455333,0.2558774687245974,-0.013356811735976104,0.5599152811274024,0.549692810327704,0.8767440517969218
370,371,-0.45456281003432913,0.2509874768876809,-0.05569748612543715,0.5631197085742542,0.5528762384508095,0.873912756891194
371,372,-0.45076107480291616,0.2465227017322354,-0.039386532379319224,0.5740147618935498,0.5636998940693676,0.8937318212312907
372,373,-0.44874839144510925,0.2373805430806089,-0.0402529340794594,0.5797827312978828,0.5694300646909572,0.8968327632708974
373,374,-0.4436048673084916,0.23249055124369233,-0.008685776483046206,0.5945230975534006,0.584073834057242,0.8873951135851372
374,375,-0.43935586910867697,0.23355359294736994,0.017908988747344794,0.6066999218514371,0.5961708609250426,0.907214177925234
375,376,-0.4387967903981751,0.23057707617707293,0.045144137843056674,0.6083021355748628,0.5977625749865951,0.8853727600810455
376,377,-0.4424867098874878,0.23078968451780837,0.04488045036910098,0.5977275250002523,0.5872572621803474,0.9066748836574758
377,378,-0.4461766293768004,0.21569449232558788,0.046914610882473735,0.5871529144256418,0.5767519493740997,0.8999337053105041
378,379,-0.44541938671403125,0.21463145062191044,0.04834605716966191,0.5714512199360684,0.5611531515708832,0.8961586454361998
379,380,-0.4051261060793123,0.20442625026660635,0.12451406750372777,0.5765783038510311,0.5662466365678519,0.8993944110427463
380,381,-0.3948036929394585,0.19783539170380596,0.14402694057645093,0.5817053877659938,0.5713401215648204,0.9387628925890612
381,382,-0.41214056442917435,0.20081190847410282,0.11125435452766888,0.589716456383123,0.5792986918725839,0.9430772467311229
382,383,-0.40476741218642165,0.19039409977806343,0.12519212100818536,0.5714512199360683,0.5611531515708831,0.9405155989592737
383,384,-0.39711527580475386,0.1897562747558569,0.13965726243661344,0.5727329909148089,0.5624265228201252,0.9368753626519088
384,385,-0.3774867488882365,0.17147195745260393,0.1767618569860965,0.5586335101486615,0.5484194390784615,0.9374146569196664
385,386,-0.3848200462540014,0.1838032412152629,0.16289942978385302,0.5515837697655878,0.5414158972076296,0.9518407785821862
386,387,-0.40847391574629194,0.1886932330521793,0.11818556812879054,0.563760594063624,0.55351292407543,0.9417290110617286
387,388,-0.3942058697846407,0.2010245168148384,0.14515702975054692,0.5756169756169754,0.56529160813092,0.9368753626519087
388,389,-0.39930729403908577,0.2061271169924903,0.13551360213159494,0.5813849450213086,0.5710217787525098,0.9325610085098469
389,390,-0.401678659219863,0.22696273438456938,0.13103091507434772,0.6006115097024187,0.5901223474911421,0.9302690078718763
390,391,-0.3911768991335639,0.22653751770309832,0.15088281489929956,0.5980479677449372,0.5875756049926576,0.9095061785632036
391,392,-0.39717505812023574,0.28946958656080624,0.13954425351920371,0.6304126849581394,0.6197282290360222,0.9117981792011742
392,393,-0.39101747962561245,0.29032001992374823,0.15118417201239195,0.6457939367030273,0.6350086840269279,0.9016864116807166
393,394,-0.38617511207158844,0.27543743607226334,0.1603378943225688,0.6457939367030273,0.6350086840269279,0.9122026499019925
394,395,-0.3746969074990868,0.36919771433661885,0.18203560646521094,0.6634182876607115,0.6525175387040074,0.9037087651848078
395,396,-0.38191064023388815,0.34177123838173923,0.16839919709778667,0.6743133409800074,0.6633411943225658,0.8966979397039575
396,397,-0.38497946576195285,0.3470864469001267,0.1625980726707608,0.68873326449084,0.6776666208765402,0.9204268874852977
397,398,-0.37413893922125696,0.3328416880708482,0.1830903563610337,0.6993078750654506,0.688171933682788,0.9181348868473274
398,399,-0.3566825031005776,0.3311408213449642,0.21608896024463495,0.6932194629164324,0.6821234202488877,0.9366057155180295
399,400,-0.36453391386718453,0.3381568965892357,0.2012471224248417,0.7015509742782468,0.6904003333689617,0.9486050129756394
400,401,-0.38021680796190455,0.34772427192233324,0.17160111642439166,0.724943294640264,0.713639358667631,0.9371450097857875
401,402,-0.41122390225845384,0.37281205612912205,0.11298715792794918,0.7300703785552268,0.7187328436645998,0.938628069022121
402,403,-0.40435357550206985,0.37536335621794814,0.161543322774938,0.7502582714703924,0.7387884408401636,0.9367405390849691
403,404,-0.38941334112707593,0.37387509783279976,0.1571736446351003,0.7941589274922607,0.7824014061267076,0.9762438441982234
404,405,-0.39203060846284127,0.37302466446985766,0.21017482690019962,0.7864683016198165,0.7747611786312546,0.9887824359235905
405,406,-0.38453649531309597,0.36707163092926365,0.2250920039982661,0.7947998129816308,0.7830380917513285,0.9827153754113161
406,407,-0.3885484952821515,0.37748943962530335,0.21710604050132148,0.8076175227690375,0.79577180424375,0.9755697263635261
407,408,-0.38531240096748887,0.3917341984545816,0.22354754879366823,0.819473904322389,0.8075504882992401,1.0083318531298087
408,409,-0.4022120046107275,0.3768516146030968,0.1899085610447459,0.7377610044276708,0.7263730711600526,1.0629353977402791
409,410,-0.40007353292910824,0.39492332356561416,0.19416523026717392,0.7672417369387065,0.7556606098926223,1.0761481073003438
410,411,-0.4207012686190635,0.4174598076835772,0.15310532360835505,0.790634057300724,0.7788996351912918,1.0663059869137648
411,412,-0.40784639340588597,0.4355315166460946,0.17928572280824417,0.8303689576416847,0.8183741439177984,1.0756088130325858
412,413,-0.40079694570833696,0.3600555556849922,0.17088539328079766,0.8521590642802762,0.840021455154915,1.1045958799245643
413,414,-0.39343649296530786,0.3700481476995606,0.1690772506022443,0.8749104991529233,0.8626237948289633,1.0992029372469867
414,415,-0.38607604022227876,0.3910963734323753,0.14462965480263554,0.8976619340255703,0.8852261345030116,1.0961019952073798
415,416,-0.3958208649806553,0.40002592374326607,0.1685875452934694,0.8675403160251645,0.855301910145821,1.0257240932649954
416,417,-0.3927108145258543,0.3972620153137047,0.19348717676271635,0.8771535983657194,0.8648521945151371,1.0565986900941258
417,418,-0.3927108145258543,0.4183102410465191,0.22479064688517375,0.8771535983657194,0.8648521945151371,1.0636095155749765
418,419,-0.38255131637350426,0.4170345910021063,0.26230960746515886,0.908556987344866,0.8761831270964718,1.0761481073003438
419,420,-0.381618301237064,0.4219245828390226,0.28457236419484866,0.9114409720470323,0.8738682053863067,1.0735864595284945
420,421,-0.3827788662856205,0.42766500803888136,0.28216150729011075,0.9162476132173099,0.8682636580880121,1.0673845754492806
421,422,-0.3837218253875727,0.4374449917127142,0.2802026860550112,0.9175293841960508,0.8747210712795254,1.0745302244970705
422,423,-0.37017585521145147,0.44297280857183735,0.3083419064899999,0.9396399335793274,0.8715532836761416,1.0710248117566454
423,424,-0.36014784783876724,0.4472249753865471,0.3291732169325017,0.9403975561039983,0.8722843115846144,1.0718337531582818
424,425,-0.3478168441978537,0.3904585484101689,0.35478857154534266,0.9289069478131502,0.8611970549727709,1.0595648085667932
425,426,-0.32904833130322775,0.36558337254411544,0.39377664805165247,0.9342103054858495,0.8663142503320834,1.0652273983782499
426,427,-0.352042026327755,0.3772768312845679,0.3460115456265309,0.9628736910025805,0.8939714728693193,1.0958323480735013
427,428,-0.3489774092464103,0.3794029146919228,0.35237771464060463,0.9436805870442408,0.8754520991879984,1.0753391658987077
428,429,-0.3182587031174284,0.37897769801045184,0.4161900833378884,0.9502466489247253,0.8817876743947659,1.082349991379558
429,430,-0.3097176697132072,0.3764263979216257,0.4339324833711947,0.9618635276363523,0.8929967689913552,1.0947537595379861
430,431,-0.31936486667933384,0.40108896544694395,0.41389223535055997,0.9570652516467675,0.8883669255710249,1.0896304639942875
431,432,-0.32650959525951023,0.38748203163987194,0.3990503975307667,0.8811767287588579,0.815142296738959,1.0086015002636874
432,433,-0.32941100788090166,0.4057663489431249,0.39302325526892185,0.8362244589616935,0.771767974169549,0.9606043104332489
433,434,-0.3249863536332797,0.4155463326169578,0.4022146472182354,0.8509980981927843,0.7860230183847766,0.9763786677651629
434,435,-0.317442680817662,0.43574412498683035,0.41788521709903226,0.8329414280214513,0.7686001865661651,0.9570988976928237
435,436,-0.3061815730808864,0.4321297831943268,0.44127806300281824,0.8219559014137173,0.7580002818933037,0.945369247369093
436,437,-0.30465833145465593,0.38408029818810374,0.4444423126902868,0.7964492764164501,0.7333890089747062,0.9181348868473276
437,438,-0.315466093469339,0.40342765719503443,0.4219912077649143,0.8478413376733204,0.7829770687661382,0.973008078591677
438,439,-0.3428844427414882,0.364520330840438,0.36503471339047916,0.8310473717097728,0.766772616794982,0.9550765441887321
439,440,-0.3267997365216494,0.3674968476107347,0.3984476833045823,0.8419066278967283,0.777250683483098,0.9666713709455236
440,441,-0.34582212302064713,0.34496036349277187,0.35893223185036105,0.838876137798043,0.7743265718492051,0.9634356053389771
441,442,-0.3442626137366492,0.37578857289941925,0.3621718208161028,0.847083715148649,0.7822460408576648,0.9721991371900405
442,443,-0.36056492590309236,0.3698355393588255,0.32830681523236127,0.8412752757928356,0.7766414935593702,0.9659972531108264
443,444,-0.4068605910431697,0.3893955067064912,0.2321362265167971,0.8148847578501184,0.7511773547475536,0.9378191276204847
444,445,-0.4184845025096016,0.42830283306108796,0.16335146545349127,0.8414015462136144,0.7767633315441159,0.9661320766777661
445,446,-0.42375203307993,0.43616934166830124,0.1798884370344286,0.8142534057462258,0.7505681648238262,0.9371450097857877
446,447,-0.4211111166412495,0.4516897505419928,0.19054894491006688,0.8185466000526966,0.7547106563051744,0.9417290110617286
447,448,-0.4260442896885545,0.44254759189036613,0.23262593182557223,0.8119805381722118,0.7483750810984066,0.9347181855808778
448,449,-0.4236725718773502,0.4085302573726863,0.24128994882697422,0.8194304929981464,0.7555635221983931,0.9426727760303045
449,450,-0.4260442896885545,0.4002385320840018,0.21827379931455385,0.8022577157722632,0.7389935562730003,0.9243367709265413
450,451,-0.4181701865553562,0.3953485402470852,0.23473543161721774,0.8205669267851533,0.7566600640611029,0.9438861881327595
451,452,-0.4181701865553562,0.3944981068841434,0.20380865788612576,0.8316787238136657,0.7673818067187097,0.9557506620234296
452,453,-0.4083566772692963,0.39917549038032435,0.2364682350174983,0.8376134335902576,0.7731081920017498,0.9620873696695831
453,454,-0.4095707196552006,0.3794029146919227,0.22524268255481197,0.8402651124266073,0.7756667896814061,0.9649186645753113
454,455,-0.4086601878657723,0.36622119756632193,0.24279673439243557,0.8658980078446533,0.8003999005847495,0.9922878486640164
455,456,-0.4115941236317078,0.3704733643810317,0.2370709492436827,0.8819343512835291,0.8158733246474321,1.0094104416653242
456,457,-0.4116952938305331,0.38875768168428465,0.29026047970446467,0.8885004131640138,0.8222088998542,1.016421267146175
457,458,-0.4255012950768472,0.3572916472554309,0.27926094507659777,0.8950664750444987,0.8285444750609678,1.0234320926270257
458,459,-0.41728993077365767,0.3536773054629273,0.29527054170962347,0.9069358945976824,0.8399972456270479,1.0361055079193324
